,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Hazardous,Capacity (kg),Ports (single / dual),Size,By Model Number,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Attachment 5,Range,Evaporator Fans,Power Supply,Attachment 6,Weight,Refrigerant Suitability,Fin Spacing mm,Depth (mm),Surface Area,Air Throw,Fan Amps,Motor,Air Volume (m3 per s),Capacity at SC2 R404A,Inlet Size,Noise Level,Number of Fans,Outlet Size,ASHRAE Code,Safety Classification,GWP,Connection Size,Pressure,Model For Use With,Dimensions (L x W x D),Defrost,Feature 9,Feature 10,Feature 11,Feature 12,Attachment 7,Pack Quantity,Liquid Line Connection,Suction Connection Size (inch),Material Type,Warranty,Material,Attachment 8,Attachment 9,Attachment 10,Attachment 11,Amps,Connection Type,Voltage Rating,Display Type,Sensor,Application,Feature 13,Feature 14,Electric Supply,Operating Temperature Range (C),Cable Length (m),IP Rating,Maximum Working Pressure (Bar g),Feature 15,Diameter,Nominal Running Current (A),Speed RPM,Phase
340,P613971,Danfoss Optyma Slim Pack OP-MSUM046MLW05E 3 phase condensing unit,Danfoss,1378.8,"The cost-efficient Danfoss Optyma Slim Pack OP-MSUM046MLW05E three phase packaged condensing unit combines up-to-date condenser technology with a micro channel heat exchanger. Compact and reliable, this dedicated outdoor condensing unit is optimised for use in cold, fermentation and storage rooms in convenience stores or restaurants.",Refrigeration/Refrigeration.csv -> Danfoss Optyma Slim Pack OP-MSUM046MLW05E 3 phase condensing unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/82/NW-613968_613982_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Optyma_Slim_Pack_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Danfoss_Optyma_Cond_Unit_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_c/at/Danfoss_Optyma_Pack_Cond_Unit_Cat.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_Slim Pack_Technical.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/cl/ar/Danfoss_Optyma_Cond_Unit_EU_Declar.pdf,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_Slim Pack._Instalation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Danfoss_PID_Slim_Pack_W05_DWG.pdf,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/__/__/.pdf,,,,,,,,,,,,,,,,,,,,,
341,P673550,Danfoss Optyma Plus OP-MPXM162MLP00E 3 phase condensing unit,Danfoss,4838.28,"Saving installation time and costs, the Danfoss Optyma Plus New Generation OP-MPXM162MLP00E three phase condensing unit offers simple plug-and-play installation and set-up as well as straightforward servicing. Smooth and quiet, thanks to its long-life compressor, acoustic insulation, component design and intelligent fan speed reduction during low capacity operation, this highly efficient unit also saves on energy bills with an optimised micro channel heat exchanger and electronic controller.",Refrigeration/Refrigeration.csv -> Danfoss Optyma Plus OP-MPXM162MLP00E 3 phase condensing unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/50/NW-673549_673550_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Danfoss_Optyma_Cond_Unit_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_c/at/Danfoss_Optyma_Pack_Cond_Unit_Cat.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Optyma_Plus_Cond_Unit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Optyma_Plus_Controller_Install.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pl/us/ECA_optyma plus.pdf,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_frcc_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_019.A2.02_Instalation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,P680621,Pole Star P-star fan motor,Pole Star,329.54,"This Pole Star split capacitor blower motor mounts on four bolts on the non-drive end and includes sealed-for-life ball bearings and class B insulation. Continuously duty air over motor, this fitting is compatible with BME100, CME100, BMC100, KS10, KS20, KS25, KS35, KS40, KS45, KS55 and KS70.",Refrigeration/Refrigeration.csv -> Pole Star P-star fan motor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/21/NW-680621_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Pole-Star_105FS70_DWG.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,P672357,"Henry Technologies 5231 straigh through pressure relief valve 24.8bar 3/8x1/2""",Henry Technologies,65.92,"Protecting refrigeration systems against over-pressure, this Henry Technologies 5231 pressure relief valve (PRV) has 3/8"" NPTF x 1/2"" SAE flare connections. This PRV discharges vapour only and therefore should not be used to vent liquid refrigerant. Back-pressure dependent, the valves are used to discharge to atmosphere.","Refrigeration/Refrigeration.csv -> Henry Technologies 5231 straigh through pressure relief valve 24.8bar 3/8x1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/57/NW-672357_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Henry_Technologies_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,P686975,Tecumseh AE2 AE4450Y-FZ1C 1 phase (Voltage Code-FZ) hermetic compressor (R134A),Tecumseh,256.82,"Suitable for residential and commercial air conditioning and refrigeration, the Tecumseh AE2 3/8HP, single phase hermetic reciprocating compressor uses pistons driven by a crankshaft to deliver refrigerant at high pressure from the low side to the high side of a refrigeration system. This compressor is particularly well-suited to use in food service and walk-in coolers.",Refrigeration/Refrigeration.csv -> Tecumseh AE2 AE4450Y-FZ1C 1 phase (Voltage Code-FZ) hermetic compressor (R134A),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/76/NW-686972_686976_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Tecumseh_Europe_181030_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Tecumseh_686975_PerformanceDatasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_h/&s/Tecumseh_General_Service_H&S.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Tecumseh_General_Catalogue.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tecumseh_686975_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,P656503,Kelvion cooler ksc-301-srn no defrost,Kelvion,1010.55,"The Kelvion KSC-301-SRN no-defrost cooler/evaporator is designed for use in commercial applications. A lightweight unit, this evaporator offers ease of transport and installation while a hinged drip tray and side panels provide simplified maintenance.",Refrigeration/Refrigeration.csv -> Kelvion cooler ksc-301-srn no defrost,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/03/656503_wm.jpg,,,,,,N,,,,,100788091,Evaporator,N,Compatible with HFC refrigerant,With hinged drain tray,With hinged side panels for ease of access,Lightweight design,Up-to-date EC fans offer high levels of efficiency,1600 RPM motor,8M air throw,,,,,230/1/50,,25 kg,HFC,4 mm,453,24.8,8,0.6,1600,0.43,3.85,12mm,50dB(A) @3m,1,22mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,P683638,Maneurop MTZ MTZ22JC5VE 1 phase reciprocating compressor,Maneurop,715.87,"Manufactured using high quality components, the Maneurop MTZ 1.8HP, single phase hermetic reciprocating compressor is suitable for applications with a wide range of operating conditions and offers a long product life. Designed for medium and high evaporating temperature applications, the MT benefits from internal motor protection, a high efficiency circular valve design and high torque motors.",Refrigeration/Refrigeration.csv -> Maneurop MTZ MTZ22JC5VE 1 phase reciprocating compressor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/46/NW-683636_683646_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Danfoss_MT_MTZ_NTZ_VTZ_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Maneurop_MT_MTZ_Application_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,P693787,"Danfoss WVFX15 direct actuated valve 1/2"" 3.5-16bar",Danfoss,157.5,"Regulating the flow of water in a refrigeration plant with water-cooled condensers, the Danfoss WVFX15 pressure operated water valve provides modulating regulation of condensing pressure within set limits. Suitable for use with flammable refrigerants, this valve shuts off the flow of cooling water when a refrigeration plant is stopped. With 1/2"" threaded x 1/4"" SAE flare connections, this valve ensures a double seal between refrigerant and water line, ensuring that should bellows be damaged, refrigerant won't leak into the water. This ensures that the valve can be used with a double walled heat exchanger and that the water circuit does not need to be considered part of the installation for flammable refrigerants per EN378-1:2008, clause 4.4.2.2.","Refrigeration/Refrigeration.csv -> Danfoss WVFX15 direct actuated valve 1/2"" 3.5-16bar",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/88/NW-693786_693788_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_WVFX_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_WVFX_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_WVFX_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,P672203,"Henry Technologies flared oil filter drier 3/8""",Henry Technologies,82.44,"Especially suitable for systems using highly hydroscopic POE oil, this Henry Technologies S-4005 oil filter drier works on the basis that POE oil absorbs moisture at a much higher rate than mineral oils, meaning a higher risk of issues and damage in a refrigeration system.","Refrigeration/Refrigeration.csv -> Henry Technologies flared oil filter drier 3/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/03/NW-672203_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Henry_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,P681459,Tecumseh WINTSYS WIN AJ 4519Z FZ win aj 4519z 230v wintsys cu,Tecumseh,1508.8,"Both efficient and quiet, the Tecumseh Wintsys WINAJ4519Z-FZ three phase packaged condensing unit contains a compressor, condenser, fan motor and mounting plate. Attractively designed, this condensing unit has a heat exchanger function for cooling down and condensing incoming refrigerant vapor, its fan pulling outside air through the heat exchanger for effective cooling of the internal refrigerant.",Refrigeration/Refrigeration.csv -> Tecumseh WINTSYS WIN AJ 4519Z FZ win aj 4519z 230v wintsys cu,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/14/59/NW-681455_681459_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tecumseh_Wintsys_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Tecumseh_General_Cond_Unit_Cat_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tecumseh_WINAJ4519Z_FZ_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,P613976,Danfoss Optyma Slim Pack OP-MSUM080MLW05G 1 phase condensing unit,Danfoss,1903.29,"The cost-efficient Danfoss Optyma Slim Pack OP-MSUM080MLW05G single phase packaged condensing unit combines up-to-date condenser technology with a micro channel heat exchanger. Compact and reliable, this dedicated outdoor condensing unit is optimised for use in cold, fermentation and storage rooms in convenience stores or restaurants.",Refrigeration/Refrigeration.csv -> Danfoss Optyma Slim Pack OP-MSUM080MLW05G 1 phase condensing unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/82/NW-613968_613982_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Optyma_Slim_Pack_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Danfoss_Optyma_Cond_Unit_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_c/at/Danfoss_Optyma_Pack_Cond_Unit_Cat.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_Slim Pack_Technical.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/cl/ar/Danfoss_Optyma_Cond_Unit_EU_Declar.pdf,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Danfoss_PID_Slim_Pack_W05_DWG.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_Slim Pack._Instalation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,P656602,Kelvion MSC-403-6BE cooler electric defrost,Kelvion,4416.96,"The Kelvion MSC-403-6BE electric defrost cooler/evaporator is designed for use in commercial applications. A lightweight unit, this evaporator offers ease of transport and installation while a hinged drip tray and side panels provide simplified maintenance.",Refrigeration/Refrigeration.csv -> Kelvion MSC-403-6BE cooler electric defrost,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/02/656602_wm.jpg,,,,,,N,,,,,100778303,Evaporator,N,Compatible with HFC refrigerant,With hinged drain tray,With hinged side panels for ease of access,Lightweight design,Up-to-date EC fans offer high levels of efficiency,1535 RPM motor,27M air throw,,,,,230/1/50,,151kg,HFC,7 mm,590,86.5,27,2.1,1535,3.63,23.48,28mm,63dB(A) @3m,3,42mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,P686972,Tecumseh AE2 AE4425Y-FZ1A 1 phase (Voltage Code-FZ) hermetic compressor (R134A),Tecumseh,187.85,"Suitable for residential and commercial air conditioning and refrigeration, the Tecumseh AE2 1/5HP, single phase hermetic reciprocating compressor uses pistons driven by a crankshaft to deliver refrigerant at high pressure from the low side to the high side of a refrigeration system. This compressor is particularly well-suited to use in food service and walk-in coolers.",Refrigeration/Refrigeration.csv -> Tecumseh AE2 AE4425Y-FZ1A 1 phase (Voltage Code-FZ) hermetic compressor (R134A),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/76/NW-686972_686976_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Tecumseh_Europe_181030_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Tecumseh_686972_PerformanceDatasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_h/&s/Tecumseh_General_Service_H&S.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tecumseh_686972_Technical.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Tecumseh_General_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,P694181,"Danfoss NRV 12S 020B1012 solder check valve 1/2""",Danfoss,33.95,"The Danfoss NRV and NRVH check valves are optimized for use in liquid, suction and hot gas lines in air conditioning applications to ensure correct flow direction. The NRVH valve is especially designed for systems where compressors are connected in parallel.","Refrigeration/Refrigeration.csv -> Danfoss NRV 12S 020B1012 solder check valve 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/81/694181_wm.jpg,,,,,,N,,,,,020B1012,Solder Check Valve,N,The valves can be used for fluorinated refrigerants as well as CO2,Straightway and angleway versions are available,Supplied with flare and solder connections,Available with oversize connections for easy installation,NRVH is supplied with spring to p = 0.3 bar (4 psi),,,,,NRV 12S,,,,,,,,,,,,,,,,,,,,,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,P656620,Kelvion MSC-501-6RE cooler electric defrost,Kelvion,2412.06,"The Kelvion MSC-501-6RE electric defrost cooler/evaporator is designed for use in commercial applications. A lightweight unit, this evaporator offers ease of transport and installation while a hinged drip tray and side panels provide simplified maintenance.",Refrigeration/Refrigeration.csv -> Kelvion MSC-501-6RE cooler electric defrost,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/20/656620_wm.jpg,,,,,,N,,,,,100778276,Evaporator,N,Compatible with HFC refrigerant,With hinged drain tray,With hinged side panels for ease of access,Lightweight design,Up-to-date EC fans offer high levels of efficiency,1340 RPM motor,18M air throw,,,,,230/1/50,,82 kg,HFC,4 mm,590,68.8,18,2.2,1340,1.6,13.63,22 mm,58 Db(A) @ 3m,1,35mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,P656596,Kelvion MSC-402-6RE cooler electric defrost,Kelvion,3302.72,"The Kelvion MSC-402-6RE electric defrost cooler/evaporator is designed for use in commercial applications. A lightweight unit, this evaporator offers ease of transport and installation while a hinged drip tray and side panels provide simplified maintenance.",Refrigeration/Refrigeration.csv -> Kelvion MSC-402-6RE cooler electric defrost,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/96/656596_wm.jpg,,,,,,N,,,,,100789017,Evaporator,N,Compatible with HFC refrigerant,With hinged drain tray,With hinged side panels for ease of access,Lightweight design,Up-to-date EC fans offer high levels of efficiency,1535 RPM motor,19M air throw,,,,,230/1/50,,10.9 Kg,HFC,4 mm,590,96.3,19,2.1,1535,2.08,18.18,22 mm,60dB(A) @ 3m,2,42mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,P690667,Alco TISE-NW BME407 expansion valve,Alco,109.14,"A throttle between high pressure and low pressure sides of a refrigeration system, this Alco TISE-NW 1/2"" expansion valve controls the superheat action of refrigerant vapour at the evaporator outlet. Ensuring that the rate of refrigerant flow into the evaporator matches up to the rate of evaporation of liquid refrigerant in the evaporator, this valve is specifically designed for compatibility with R407C refrigerant. Using the TISE-NW expansion valve ensures that evaporator is used up and does to reach the compressor.",Refrigeration/Refrigeration.csv -> Alco TISE-NW BME407 expansion valve,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/67/NW-690667_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Alco_TISE-NW_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,P693603,Danfoss TE12/TE20 angled valve body,Danfoss,48.28,"This Danfoss TE12/TE20 7/8 x 1 1/8"" valve body is for use with thermostatic expansion valves. It is compatible with R134a, R404A, R507. R22 and R407C refrigerant.",Refrigeration/Refrigeration.csv -> Danfoss TE12/TE20 angled valve body,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/03/NW-693603_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_TE5_TE55_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
