,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Flow Rate,Max System Pressure Cold (Bar),Min System Pressure Cold (Bar),Warranty,Hazardous,Depth (mm),Material,Number of Outlets,Number of Spray Patterns,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Amps,Connection Type,Operating Temperature,Position,Pressure,Pump Type,Range,Voltage (V),Watts,Phase,Positive / Neutral / Universal,Twin / Single,Thickness,Frame Colour,Attachment 6,Attachment 7,Water Heating Declared Load Profile,Water Heating Energy Efficiency Class,Sound Power Level (Indoors),Manual / Thermostatic,Shower Head Diameter,Engine Box Height (mm),Engine Box Width (mm),Engine Box Depth (mm),Hose Length,Water Entry,Water Heating Energy Efficiency,Cable Entry,Projection Depth,Style,Pressure (Low / Med / High),Tank,Mains,Cartridge,Spout Type,Fitting / Mounting Type,Handle Type,Number of Tap Holes,Feature 13,Pack Quantity,Shower Tray Shape,Floor Mounted,Anti Slip Surface,Riser included,Weight,Waste Kit Included,Sector,Material Type,Output,Feature 14,Diameter,Waste Supplied,Attachment 8,Remote Options,Shower Head Position,Controls,Display Type,Water Entry Points,Eco Setting
771,PD61372,Mira Realm thermostatic exposed variable diverter exposed rigid diverter,Mira,426.49,"The traditional, ceramic-handled design of the Mira Realm ERD shower mixer with diverter, supplied with an extra-large chrome showerhead and handheld shower, is the perfect combination of timeless style and modern luxury. This shower includes a range of safety features, compatibility with all pressure systems and provides easy fitting on reversed inlet supplies.",Showering/Showering.csv -> Mira Realm thermostatic exposed variable diverter exposed rigid diverter,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/72/NW-D61372_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/Mira_Realm_ERD_Drw_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Mira_Realm_ERD_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_Realm_Guide_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Mira_Realm_ERD_Drw_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Mira_ShowersEnclosuresTrays_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,PC26203,Bristan Zing Zing Bar Valve & Kit Cp,Bristan,99.99,"Designed for safe, easy use by the whole family, the Bristan Zing safe touch bar shower bar, supplied with easy-clean handset, incorporates safe-touch cool pipes and thermostatic technology for scald-free peace of mind, even when water pressure experiences sudden changes.",Showering/Showering.csv -> Bristan Zing Zing Bar Valve & Kit Cp,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/03/C26203_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/C26203 ZI SHXSMCT C_Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Bristan_ZISHXSMCT_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,PC88042,Salamander CT75 Xtra twin shower pump 2bar,Salamander,211.99,"The 2 bar Salamander CT75 Xtra twin regenerative shower pump boosts hot and cold water pressure to a single thermostatic shower in a gravity fed, positive head system. Quiet and compact, this continuously rated pump is a fully automatic solution to low water pressure.",Showering/Showering.csv -> Salamander CT75 Xtra twin shower pump 2bar,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/42/NW-C88042_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Salamander_CTXtra_ShowerPump_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Salamander_CTXtra_Pump_Swap_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Salamander_GravityBooster_Pump_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Salamander_CT_Pump_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,PD62507,Mira Form Single Outlet Mixer Shower,Mira,253.5,"Designed for ease of installation, the Mira Form single outlet mixer shower incorporates a range of Multi-Fit features for simpler retrofitting. These include adjustable inlet connections and adjustable slide bar ends for fitting into a space left by 95% of the concentric mixers available on the market. Made of robust brass with a chrome finish, the Form mixer shower is compatible with modern deluge showerheads.",Showering/Showering.csv -> Mira Form Single Outlet Mixer Shower,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/07/D62507_wm.jpg,,,,,,Chrome,7.7,10.0,0.1,5 Years,N,680,"Valve and shroud: chrome plated ABS, brass inlet elbowsShowerhead and fittings: chrome plated ABSHose: PVC",1,1,31982W-CP,Mixer Shower,N,ABS and brass construction,Chrome finish,Adjustable inlet connections,Retrofit to 95% of concentric mixers with 110 – 153mm pipe centres,Slide-bar ends adjust for fitting to old fixing holes,"Quick, easy installation",Deluge overhead shower compatible,Height-adjustable slider allows 200mm of variation,Valve shroud design covers all connections and fixing holes,5 year warranty,,,,,,,,,Form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,PD05995,Mira Elevate corner entry 800mm,Mira,349.86,"Make the most of a bathroom space with the Mira Elevate 800mm corner entry shower enclosure. Built in tough 6mm glass with CleanCoat streak-free technology, the Elevate is easy to clean and offers useful installation features including pre-drilled channels and generous adjustment for wonky walls.",Showering/Showering.csv -> Mira Elevate corner entry 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/95/UP-D05994_D05995_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/Mira_Elevate_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_Elevate_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,PD61992,Bristan OPAC OPAC thermostatic exposed mini shower valve,Bristan,330.75,"This Bristan OPAC thermostatic TMV3 mini shower valve includes a single chrome lever for temperature and flow control, and adjustable elbows.",Showering/Showering.csv -> Bristan OPAC OPAC thermostatic exposed mini shower valve,,Shower valve;2x long elbows;2x covers;2x filters;Green flow regulator;Yellow flow regulator;Hexagonal key;2x Backplate fixing,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/19/92/NW-D61992_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Bristan_MINI2TS1203ELC_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Bristan_MINI2TS1203ELC_instruction.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Bristan_MINI2TS1203ELC_drawing.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,PD90605,Mira Jump Dual outlet electric shower 10.8kW,Mira,278.43,"With two handy heads, the chrome and white 10.8kW Mira Jump Dual electrical shower provides you with the convenience of dual outlet showering in any bathroom. With convenient multiple cable and water entry points and flexible fittings, this shower is easy to install and replaces an old unit with ease. A-rated for efficiency, the Jump Dual includes an eco setting for power and water savings while Mira Clearscale™ technology reduces limescale by up to 50% for a longer, cleaner lifetime.",Showering/Showering.csv -> Mira Jump Dual outlet electric shower 10.8kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/05/D90605_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Mira_Jump_Dual_Elec_Shower_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mira_Dual_Outlet_Shower_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mira_Jump_Multi-Fit_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,PT41186,Scudo L-shaped bath screen,Scudo,131.2,"Designed for L-shaped baths, this Scudo 850 x 1700mm L-shaped barrel hinge shower screen, manufactured in Aquashield protected glass, reduces splashing when using an over bath shower.",Showering/Showering.csv -> Scudo L-shaped bath screen,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/86/T41186_wm.jpg,,,,,,Clear,,,,"Lifetime (fixed parts only) parts, 2 years moving parts and seals",N,,Aluminium,,,SCREEN003,L Shaped barrel Hinge,N,Universal right or left-handed fitting,With Aquashield protection,6mm thick glass construction,Clear glass,Aluminium frame,Lifetime warranty on fixed parts,2 year warranty on moving parts and seals,,,,,,,,,,,,,,,,,,6mm,Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,PC90355,AKW Tuff former 900 x 900mm,AKW,191.97,"Create a safe, stylish multi-user wet room with the AKW Tuff Form medium 900 x 900mm wet floor former tray. Tuff Form makes good use of available space and is suitable for wooden and solid floors, helping you to create an accessible, level access wet room in almost any space. Formed from compressed GRP which allows for trimming and cutting to length to within 150mm of the waste without losing any strength integrity, Tuff Form is adaptable for easy, fast installation.",Showering/Showering.csv -> AKW Tuff former 900 x 900mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/03/55/NW-C90355_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/AKW_Level_Best_Spec95_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/AKW_Tuff_Form_2_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,PJ78214,Grohe Euphoria contemporary rail set 900mm,Grohe,42.63,"Robust and stylish, the Grohe Euphoria 900mm shower rail is manufactured using high quality materials and has a glossy, easy to clean StarLight chrome finish. With an adjustable upper bracket and easy fitting into existing screw holes, this rail is installed using Grohe's fast and simple QuickFix system. Helping to make personalising your showering experience simple, the Euphoria rail also includes a glide element for effortless height adjustment.",Showering/Showering.csv -> Grohe Euphoria contemporary rail set 900mm,,"Shower rail;Wall holders, glide element ;swivel holder",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/14/NW-J78213_J78214_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Grohe_27500000_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grohe_99496131_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,PD88191,Bristan Craze Adjustable Rigid Riser Diverter Bar Mixer Shower Chrome,Bristan,308.95,"With a softly angular design, the unique Bristan Craze2 shower is supplied with both a luxuriously large fixed head and a practical easy-clean multi-function handset. Ideal for family use, this shower includes an adjustable height rail, thermostatic control and Safe Touch technology. Installed using Bristan's unique wall mount 12 with inbuilt isolation, fitting of the Craze2 couldn't be simpler.",Showering/Showering.csv -> Bristan Craze Adjustable Rigid Riser Diverter Bar Mixer Shower Chrome,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/91/D88191_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Bristan_CRZ2SHXDIVCTFFC_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Bristan_CRZ2_SHXDIVCTFFC_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Bristan_Craze2_CRZ2_SHXDIVCTFFC_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,PD04046,Recoup Pipe HEX Installation Pack R-HEX-01 & R-PA-02 heat exchanger and WWHR installation pack,Recoup,637.8,"Offering waste water heat recovery for showers, the Recoup Pipe HEX heat exchanger and WWHR installation pack recovers heat energy from your shower water, using it to heat mains cold for pre-heated water. This water is used by the shower and water heater, reducing hot water energy demand. With efficiency of up to 68.5%, the pipe HEX boosts SAP points and is easy to install, with no end-user interaction required. Designed for installation on the floor below the shower, this system is recommended for new build homes, hotels and student accommodation.",Showering/Showering.csv -> Recoup Pipe HEX Installation Pack R-HEX-01 & R-PA-02 heat exchanger and WWHR installation pack,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/46/NW-D04046_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Recoup_Pipe_HEX-Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,PD53206,AQUALISA LUMI 10.5KW SHOWER - CHROME,Aqualisa,445.67,"Providing a luxurious look alongside aerospace-grade durability, the 10.5kW Aqualisa Lumi electric shower features a glamorous mirrored glass fascia, illuminated panel and mirrored chrome finishing. Sensory touch controls make using the Lumi easy while the Harmony electric head with its five spray pattern settings provides personalised comfort and coverage. Clever features, including an over-temperature protection system and limescale-reducing delayed shutdown, make this A-rated shower as practical as it is stylish.",Showering/Showering.csv -> AQUALISA LUMI 10.5KW SHOWER - CHROME,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/32/06/NW-D53204_D53206_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Aqualisa_Product_Guide_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Aqualisa_Lumi_Shower_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Aqualisa_Lumi_D53206_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,PD08173,BRISTAN ABS 200MM SQUARE,Bristan,39.07,This Bristan 200mm fixed showerhead has a smart square shape suitable for modern bathrooms and a chrome finish to match into the majority of interior schemes.,Showering/Showering.csv -> BRISTAN ABS 200MM SQUARE,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/73/D08173_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Bristan_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Bristan_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,PD61465,Mira Response shower head Chrome Plated,Mira,33.41,"The chrome Mira Response showerhead offers four generous spray modes for a shower to suit your mood. Easy to clean, the Response has limescale-resistant rub-clean nozzles.",Showering/Showering.csv -> Mira Response shower head Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/14/65/NW-D61465_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Mira_Shower_Access_Fittings_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mira_ResponseShowerFitting_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_ResponseSF_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,PN24030,"Delabie Sporting 2 top entry shower panel 1/2""",Delabie,183.89,This Douglas Delabie pre-assembled anodized aluminium shower panel is supplied with a vandal-proof fixed showerhead and automatic thirty second shut off time delay.,"Showering/Showering.csv -> Delabie Sporting 2 top entry shower panel 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/30/NW-N24030_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tf/ct/DouglasDelabie_714700_WRAS_Crtfct.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tf/ct/DDelabie_PZH_TOUSACS_Crtfct.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tf/ct/DouglasDelabie_17ACCLY223_Crtfct.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/DouglasDelabie_714700_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/DouglasDelabie_714700_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tf/ct/DDelabie_714700_DoP_Sporting_Crtfct.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,PT41931,Scudo fixed panel 1000 x 1400mm,Scudo,142.23,"Made with thick toughened glass for reliable safety, the Scudo S6 1000 x 1400mm fixed shower panel has a simple, practical design with a smart chrome frame. Designed for left or right-handed opening, this shower panel offers easy installation and easy cleaning.",Showering/Showering.csv -> Scudo fixed panel 1000 x 1400mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/19/31/T41931_wm.jpg,,,,,,Clear,,,,"Lifetime (fixed parts only), 2 years moving parts and seals",N,,Aluminium,,,SCREEN006,Pivot bath panel,N,Manufactured in 6mm thick toughened safety glass,Chrome frame,Universal design for left and right-handed opening,Aquashield glass treatment for ease of cleaning,Smooth sliding action,Large adjustment for out of true walls,Easy installation,Lifetime warranty on fixed parts,2 year warranty on moving parts and seals,,,,,,,,,,,,,,,,6mm,Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
