,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Colour,Range,Hazardous,Approvals,Material,Size,Wall Thickness (mm),Connection Type 1,Connection Type 2,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Diameter,Length (M),Pack Quantity,Gender,Feature 11,Equal / Unequal,End Connection A size,End Connection B size,End Connection C size,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Weight,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Connection Size,Outer Diameter
77,P581391,JG Speedfit PB layflat pipe coil 22mm x 50mtr White,JG Speedfit,150.49,"This JG Speedfit Layflat 22mm polybutylene pipe is recommended for use in long runs where softer pipe material makes cabling through joists simple. Easy to handle when removed from its 50M coil, the pipe stays straight and lays flat, removing the issue of recoiling. Incorporating five layers, this pipe has a central oxygen barrier, preventing air ingress and reducing the effect of corrosion on the system's metal components. Thanks to its low thermal conductivity, Speedfit stays cool to the touch when carrying hot water for reliable safety.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> JG Speedfit PB layflat pipe coil 22mm x 50mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/93/NW-581388_581393_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Speedfit_PushFit_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,P519429,"Wavin Hep2O straight service valve 15mm x 1/2""",Wavin,9.78,"This Wavin Hep2O HX18 15mm x 1/2"" straight service valve is made of polybutylene (PB) and incorporates a hot and cold indicator insert and In4Sure joint recognition for secure joints. It is compatible with hot and cold flexible push-fit plumbing systems.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O straight service valve 15mm x 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/29/NW-519429_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,P519440,Wavin Wavin Hep2O HX44/22W blanking plug 22mm,Wavin,1.4,"Made of polybutylene (PB), this Wavin Hep2O HX44 22mm blanking plug can be used in cold flexible plumbing systems accepting push-fit connections.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Wavin Hep2O HX44/22W blanking plug 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/40/NW-519439_519440_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PP82449,Gps Pe Pipe Systems Excel SDR11 MDPE pipe coil SDR11 32mm x 25mtr Blue,Gps Pe Pipe Systems,72.81,"This GPS PE Pipe Systems Excel SDR11 25M light blue pipe coil with 32mm welded connections is made of medium density polyethylene (MDPE), which offers a higher long term stress crack resistance than the usual HDPE PE80.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Gps Pe Pipe Systems Excel SDR11 MDPE pipe coil SDR11 32mm x 25mtr Blue",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/66/NW-P82447_P82466_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/GPS_PE_Infrastrctr_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,P517010,Polypipe Polyplumb polybutylene barrier pipe 15mm x 3mtr Grey,Polypipe,13.85,"Highly flexible, this Polypipe PolyPlumb 15mm barrier pipe is designed to fit seamlessly with PolyFit, PolyMax and PolySure plumbing fittings. Made of polybutylene (PB), this pipe can be used in most plumbing and heating installations, including both hot and cold water supply, offering long lasting durability and high levels of performance. This pipe is supplied in a length of 3M.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Polypipe Polyplumb polybutylene barrier pipe 15mm x 3mtr Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/15/NW-517010_517015_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,P515430,Wavin Wavin Hep2O HX75/15 GR cold forming bend fixture 15mm,Wavin,2.13,"Made of polybutylene (PB), this Wavin Hep2O HX75 15 x 15mm 45° cold forming bend fixture provides clean and secure fitting. It is suitable for use in hot and cold flexible plumbing systems accepting push-fit connections.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Wavin Hep2O HX75/15 GR cold forming bend fixture 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/31/NW-515430_515431_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_Hepworth_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,P519411,Wavin Wavin Hep2O HX44/10W blanking plug 10mm,Wavin,1.2,"Made of polybutylene (PB), this Wavin Hep2O HX44 10mm blanking plug can be used in cold flexible plumbing systems accepting push-fit connections.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Wavin Hep2O HX44/10W blanking plug 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/11/NW-519411_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,P542391,Wavin Hep2O radiator outlet cover with flap,Wavin,7.26,"Part of the Wavin Hep2O push-fit plumbing system, this Hep2O radiator outlet cover incorporates a range of unique features for faster, easier and more secure fitting. The system provides joint recognition and secure demounting.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O radiator outlet cover with flap",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/91/NW-542391_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Wavin_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Hep2O_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,P519317,Wavin Hep2O 90deg elbow single socket 15 x 10mm,Wavin,4.33,"This Wavin Hep2O HD4 15 x 10mm 90° spigot elbow is made of polybutylene (PB) and incorporates push-fit connections compatible with plastic and copper pipes and In4Sure joint recognition, providing an indication when the pipe is connected. Suitable for hot and cold water and heating use, this single socket pipe comes off the straight coil and offers secure demounting using the HepKey system.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O 90deg elbow single socket 15 x 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/17/NW-519317_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PP95550,Uponor MLC insulated pipe 13mm 25 x 2.5mm 50mtr Blue,Uponor,11.51,"This Uponor MLC 13mm, 2.5mm thick pipe-in-pipe is designed for integration into a building structure and can be safely covered with screed. Withdrawn without causing structural damage, this water regs compliant pipe-in-pipe is supplied in 50M lengths.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor MLC insulated pipe 13mm 25 x 2.5mm 50mtr Blue",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/50/NW-P95550_wm.jpg,,,,Blue,MLC,N,BS EN 13501-1,Cross-Linked Polyethylene (PE-X),13 mm,2.5,,,1094883,Mlcp Pipe,N,Suitable for hot and cold and heating systems,Suitable for recirculation hot water systems,PE-X material construction,Meets BS EN 13501-1,Complies with water regulations 1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PP13424,Georg Fischer PROGEF PP (NP10) pipe 5mtr x 25mm (Per Metre),Georg Fischer,2.96,"Suitable for a wide range of uses, this Georg Fischer PROGEF 25mm pipe is made of 2.3mm polypropylene homopolymer (PP-H). Highly reliable, this durable pipe is supplied in 5M lengths.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Georg Fischer PROGEF PP (NP10) pipe 5mtr x 25mm (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/25/NW-P13423_P13425_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Georg_Fischer_PROGEF_Pipe_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,P519395,Wavin Hep2O reduced branch tee 28 x 28 x 22mm,Wavin,15.29,This Wavin Hep2O HD13 28 x 22 x 28mm 90° branch reduced tee is made from polybutylene (PB) and includes push-fit connections. This fitting is suitable for use in hot and cold flexible push-fit plumbing systems.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O reduced branch tee 28 x 28 x 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/95/NW-519395_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,P515462,Wavin Hep2O conduit junction box (1 per Pack),Wavin,6.16,"Part of the Wavin Hep2O push-fit plumbing system, this Hep2O conduit junction box incorporates a range of unique features for faster, easier and more secure fitting. The system provides joint recognition and secure demounting.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O conduit junction box (1 per Pack)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/62/NW-515462_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_Hepworth_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Wavin_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Hep2O_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,P519342,Wavin Hep2O reduced branch tee 15 x 15 x 10mm,Wavin,5.66,This Wavin Hep2O HD13 15 x 10 x 15mm 90° branch reduced tee is made from polybutylene (PB) and includes push-fit connections. This fitting is suitable for use in hot and cold flexible push-fit plumbing systems.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O reduced branch tee 15 x 15 x 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/42/NW-519342_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,P519396,Wavin Hep2O reduced branch tee 28 x 28 x 15mm,Wavin,15.29,This Wavin Hep2O HD13 28 x 15 x 28mm 90° branch reduced tee is made from polybutylene (PB) and includes push-fit connections. This fitting is suitable for use in hot and cold flexible push-fit plumbing systems.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O reduced branch tee 28 x 28 x 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/96/NW-519396_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,P519419,Wavin Hep2O 2 x 2 port manifold 22 x 10mm,Wavin,10.62,"This Wavin Hep2O HX94B 2x 22mm, 4x 10mm two x two port manifold is made of polybutylene (PB). It is designed for use in hot and cold flexible push-fit plumbing systems.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O 2 x 2 port manifold 22 x 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/19/NW-519419_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PP31030,M OF GF ABS CL T PIPE 169018106 6M   1/2,Georg Fischer,18.92,"Withstanding a wide temperature range and offering exceptionally high notched impact strength values, even at low temperatures, this Georg Fischer Class T 1/2"" ABS pipe, supplied in a 6M length is part of a highly robust range. The Georg Fischer ABS piping system is highly compliant and extremely efficient, making it ideal for demanding low temperature industrial applications, including refrigeration and cooling.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> M OF GF ABS CL T PIPE 169018106 6M   1/2",,1 length of pipe,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/03/P31003_wm.jpg,,,,Grey,,N,"WRAS, DWI",ABS,1/2 in,3.6,Spigot,Spigot,169018106,,N,Excellent resistance to abrasion,Low thermal conductivity,High impact resistance,"Offers safe, easy jointing",Maximum working pressure of 15 bar,Lightweight design,Low pressure losses,Suitable for temperatures of -50 to 60°C,WRAS approved,DWI approved,1/2,6,Per Metre,male,"Meets ISO, EN ISO, BS, DIN and DVS requirements",,,,,,,,,,,,,,,,,,,
94,P503692,Pegler VSH Tectite MLCP tube (25mtr coil) 22mm,Pegler,7.06,"Made of MLCP, this Pegler Yorkshire Tectite 22mm tube saves on installation time and cost thanks to its uniquely fast push-fit connections. Highly reliable, this versatile tube is supplied in 25M lengths.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Pegler VSH Tectite MLCP tube (25mtr coil) 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/93/NW-503690_503693_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_BSIKitemark_CCAPF_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fi/ct/Pegler_VSH_Xpress_1907002_Certifict.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/PY_ETA_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PP91072,UPONOR MANIFOLD P 3P 1INMT/FT X1/2INMT,Uponor,33.67,"This plated-brass three outlet Uponor Uni-C manifold includes 1"" MT x 1"" FT with 1/2"" MT outlets.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> UPONOR MANIFOLD P 3P 1INMT/FT X1/2INMT",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/NW-P91072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Uponor_MLC_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Uponor_Plumbing&Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PP42094,"Uponor Comfort Plus pipe 16 x 2"" 640mtr",Uponor,1.4,"Suitable for general plumbing and radiator connections, this Uponor Comfort Plus PE-X 16mm pipe is diffusion-resistant and has been manufactured to ISO 15875 for hot and cold water and heating use. 2mm thick, this pipe is supplied in 640M lengths.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor Comfort Plus pipe 16 x 2"" 640mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/94/NW-P42094_wm.jpg,,,,White,Comfort Plus,N,EN ISO 15875,Cross-Linked Polyethylene (PE-X),16 mm,2,,,1062046,Plastic Pipe,N,Diffusion-resistant,Five-layer construction,Manufactured to ISO 15875 for hot and cold water and heating applications,WRAS approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PR12594,"Riifo 16mm x 1/2"" F5 Male couplers",Riifo,1.98,"Offering time saving efficiency, the Riifo F5 16mm x 1/2"" male coupler is part of a press-fit system suitable for use in hot and cold or heating applications. Fast and easy to press, Rifeng-manufactured F5 fittings are highly reliable and incorporate double O-ring seals for excellent water-tightness.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Riifo 16mm x 1/2"" F5 Male couplers",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/86/48/598648_wm.jpg,,,,,,N,WRAS,Ni Coated Brass,16mm x 1/2,,Press fit,,1100041651,MLCP press fittings,N,Nickel-coated brass body,Press-fit connection,With double O-ring seals,For use with RIIFO PEX/AL/PEX pipe,Full WRAS approval.,,,,,,,,,,,Unequal,16 mm,1/2 BSP,N/A,,,,,,,,,,,,,,,
98,PM32692,Geberit m of flowfit pipe 40mm in 3m length,Geberit,17.53,"This Geberit FlowFit 40mm pipe is supplied in a 3M length. It is part of an extensive multilayer pipe system that blends the convenience of synthetics with the robustness of metal for a flexible, hygienic and hardwearing potable water solution that's also suitable for radiator connections. Complying with hygiene standards, the complete system can be installed without prior water analysis and is supplied with protective plugs for removal during installation, providing further protection from contamination. Geberit multilayer pipes are manufactured with a protective PE-RT outer layer that resists corrosion and mechanical damage. Inside, an aluminium middle layer provides stability, flexibility and provides a barrier against diffusion, while the inner PR-RT layer is corrosion resistant and food safe.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Geberit m of flowfit pipe 40mm in 3m length",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/26/92/M32692_wm.jpg,,,,,,N,BS EN 806 and DIN 1988DVGW system  approval mark (DW-8801CP0060),PE-RT II / Aluminium / PE-RT IIMultilayer,3m,,Plain End,,619.014.00.1,Multilayer System Pipe,N,Compatible with Geberit FlowFit and PushFit,For cold and hot potable water,For cooling and heating water with or without antifreeze agent,Suitable for service and process water and treated water,Compatible with rainwater with a pH value of <gt/> 6.0,"Suitable for seawater, wet, wet/dry and dry extinguishing water","Compatible with chemicals, technical liquids and compressed air (oil purity class 0–3)",For negative pressure and inert gases (e.g. nitrogen),"Ideal for technical building systems, industry and shipbuilding",Inherently stable,,,,,Can be bent by hand,Equal,40 mm,40mmØ,40 mm,Forms a barrier against diffusion,Silver grey RAL 7001 exterior,With transparent protection plug,"PE-RT II, aluminium and PE-RT II construction",7µm surface roughness,Thermal expansion of 0.026 mm/(m·K),"Thermal conductivity, pipe 0.41 W/m·K/Meets BS EN 806 and DIN 1988",With DVGW system approval mark (DW-8801CP0060),,,,,,,
