,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Colour,Hazardous,Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Attachment 8
75,P222692,Stelrad Vita Column 4 column radiator 500 x 628  mm,,169.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 628 x 500mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 3000 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 500 x 628  mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222692 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
76,P222653,Stelrad Vita Column Horizontal 2 column radiator  500 x 858mm,,215.99,"A modern classic, the Stelrad Vita Column 858 x 500mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 2358 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 2 column radiator  500 x 858mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222653 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
77,P222696,Stelrad Vita Column 4 column radiator 600 x 444  mm,,169.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 600 x 444mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 2451 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 600 x 444  mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222696 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
78,P222661,Stelrad Vita Column 3 column radiator 300 x 628mm,,159.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its three smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 628 x 300mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 1420 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 3 column radiator 300 x 628mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/17/NW-260610_260617_wm.jpg,,,,,,,,Traffic White,N,222661 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
79,P222655,Stelrad Vita Column 2 column radiator 500 x 1272mm,,270.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its two smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1272 x 500mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 3539 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 2 column radiator 500 x 1272mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/17/NW-260610_260617_wm.jpg,,,,,,,,Traffic White,N,222655 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
80,P222701,Stelrad Vita Column 4 column radiator 750 x 444  mm,,189.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 750 x 444mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 2993 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 750 x 444  mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222701 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
81,P222670,Stelrad Vita Column Horizontal 3 column radiator  500 x 1042mm,,258.99,"A modern classic, the Stelrad Vita Column 1042 x 500mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 3874 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 3 column radiator  500 x 1042mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222670 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
82,P222668,Stelrad Vita Column Horizontal 3 column radiator  500 x 628mm,,150.99,"A modern classic, the Stelrad Vita Column 628 x 500mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 2290 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 3 column radiator  500 x 628mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222668 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
83,P222654,Stelrad Vita Column 2 column radiator 500 x 1042mm,,230.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its two smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1042 x 500mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 2884 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 2 column radiator 500 x 1042mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/17/NW-260610_260617_wm.jpg,,,,,,,,Traffic White,N,222654 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
84,P222693,Stelrad Vita Column 4 column radiator 500 x 858  mm,,219.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 858 x 500mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 4154 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 500 x 858  mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222693 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
85,P222674,Stelrad Vita Column 3 column radiator 600 x 444  mm,,160.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its three smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 600 x 444mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 1870 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 3 column radiator 600 x 444  mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/23/NW-260619_260623_wm.jpg,,,,,,,,Traffic White,N,222674 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
86,P222699,Stelrad Vita Column Horizontal 4 column radiator  600 x 1042mm,,294.99,"A modern classic, the Stelrad Vita Column 1042 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 5993 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 4 column radiator  600 x 1042mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222699 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
87,P222669,Stelrad Vita Column Horizontal 3 column radiator  500 x 858mm,,192.99,"A modern classic, the Stelrad Vita Column 858 x 500mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 3171 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 3 column radiator  500 x 858mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222669 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
88,P222698,Stelrad Vita Column Horizontal 4 column radiator  600 x 858mm,,215.99,"A modern classic, the Stelrad Vita Column 858 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 4901 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 4 column radiator  600 x 858mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222698 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
89,P222652,Stelrad Vita Column Horizontal 2 column radiator  500 x 628mm,,135.99,"A modern classic, the Stelrad Vita Column 628 x 500mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 1703 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 2 column radiator  500 x 628mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222652 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
90,P222709,Stelrad Vita Column Vertical 2 column radiator  2000 x 444mm,,183.99,"A minimalist design that will suit both period and contemporary homes, the Stelrad Vita column vertical radiator is a statement piece that will maximise space in a room with soaring ceilings or where wall space is limited. Measuring 444 x 2000mm, this smart radiator features two columns and is constructed in a tough powder-coated steel finished in clean, contemporary white. The Vita vertical doesn't just look great, it's practical too, delivering a heat output of 4239 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Vertical 2 column radiator  2000 x 444mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/22/260921_260922_wm.jpg,,,,,,,,Traffic White,N,222709 PK,N,Classic column design,Steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
