,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Connection Type,Diameter,Material Type,Range,Warranty,Hazardous,Approvals,Equal / Unequal,Angle,End Connection A size,End Connection C size,Material,Size,Connection Type 1,Connection Type 2,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Colour,End Connection B size,Connection Size,Pack Quantity,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Gender,Pressure,Weight,Body Material,Operating Temperature Range (C),Length (mm),Height (mm),Maximum Operating Temperature,Width (mm)
168,P523309,Polypipe Polyplumb Enhanced br tee 22 x 22 x 10mm,Polypipe,10.17,"This Polypipe PolyPlumb Enhanced 22 x 22 x 10mm 90° branch reduced tee offers complete compatibility with a wide range of pipe types. PolyPlumb Enhanced is a varied range of professional push-fit fittings. These slimline, sleekly designed parts incorporate patented In-Cert haptic click feedback technology for jointing confidence and high performance grab rings for joint integrity you can rely on.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb Enhanced br tee 22 x 22 x 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/09/523309_wm.jpg,,,,,,,,Polyplumb Enhanced,,N,BSI  BS7291 Class S Parts 1 & 2: 2010 BBA  00/3699 Reg4 1710005,Unequal,90,22mm,22mmØ,Polybutylene,22mm x 22mm x 10mm,Push-Fit,,PB112210EW,tee,N,Slimline design,Patented In-Cert technology provides haptic click feedback for confidence the joint has been made,Compatible with Polypipe plumbing and heating pipe and copper pipe,Pre-lubricated EPDM O-ring for joint integrity,High performance stainless steel grab ring,Suitable for most hot and cold water applications,Meets BSI  BS7291 Class S Parts 1 & 2: 2010,,10mm,,,,,,,,,,,,,,,,,
169,P517437,"JG Speedfit elbow valve (BSP) 15mm x 1/2"" White",JG Speedfit,11.28,"This John Guest Speedfit 15mm x 1/2"" service valve with tap connector is designed for the connection of plastic and copper pipe. The valve stops the flow of water to a tap in case of emergency or repair using a quarter-turn screw. This part incorporates a 90° bent nut which is tightened onto a side entry tap, toilet or male thread. The valve is pushed fully on to the pipe and the tap connection connected to the thread for installation while demounting is as simple as pushing the collet towards the body of the fitting and pulling the pipe to release.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit elbow valve (BSP) 15mm x 1/2"" White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/37/NW-517437_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,P517623,"JG Speedfit FLX flexible hose 15mm x 3/4"" 300mm",JG Speedfit,8.27,"Designed for the connection of plastic and copper pipe to a male thread appliance, this JG Speedfit FLX flexi hose with 15mm x 3/4"" push-fit x BSP union nut connections is ideal for the installation of taps. Using a grip then seal collet arrangement, this fitting is connected by simply pushing the fitting fully on to the pipe and screwing the nut on to the thread of the appliance. The Speedfit union nut fitting provides easier working in confined spots and does away with the need for hot works. Where demounting is required, the collet is pushed towards the body of the fitting and the pipe pulled to release.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit FLX flexible hose 15mm x 3/4"" 300mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/23/NW-517621_517623_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/JG_Speedfit_Plumbing_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/s_/06/JG_Speedfit_MSDS_06.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,P517133,Polypipe Polyplumb adaptor 22 x 32mm,Polypipe,22.1,"This Polypipe Polyplumb 22 x 32mm adapter is a traditional push-fit plumbing fitting. Made of acetal, this toughly durable fitting is part of a system designed for use by plumbing professionals.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb adaptor 22 x 32mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/33/NW-517132_517133_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,P517438,"JG Speedfit service valve (BSP) 15mm x 1/2"" White",JG Speedfit,11.28,"This John Guest Speedfit 15mm x 1/2"" service valve is designed for the push-fit connection of plastic and copper pipe. The valve is designed to stop the flow of water to a fixture in case of an emergency or for repair, operating via a quarter-turn screw. The valve is pushed fully on to the pipe for installation while demounting is as simple as pushing the collet towards the body of the fitting and pulling the pipe to release. Installation time is reduced by around 40% compared to traditional fixing methods.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit service valve (BSP) 15mm x 1/2"" White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/38/NW-517438_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,P523338,Polypipe Polyplumb Enhanced hand tight tap con 15 mm x 3/4,Polypipe,7.22,"This Polypipe PolyPlumb Enhanced 15mm x 3/4"" hand tightened tap connector offers complete compatibility with a wide range of pipe types. PolyPlumb Enhanced is a varied range of professional push-fit fittings. These slimline, sleekly designed parts incorporate patented In-Cert haptic click feedback technology for jointing confidence and high performance grab rings for joint integrity you can rely on.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb Enhanced hand tight tap con 15 mm x 3/4",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/38/523338_wm.jpg,,,,,,,,Polyplumb Enhanced,,N,BSI  BS7291 Class S Parts 1 & 2: 2010 BBA  00/3699 Reg4 1710054,Unequal,,15mm,¾”,Polybutylene,15mm x ½,Push-Fit,,PB271534EW,Tap Connector,N,Slimline design,Patented In-Cert technology provides haptic click feedback for confidence the joint has been made,Compatible with Polypipe plumbing and heating pipe and copper pipe,Pre-lubricated EPDM O-ring for joint integrity,High performance stainless steel grab ring,Suitable for most hot and cold water applications,Meets BSI  BS7291 Class S Parts 1 & 2: 2010,,,,,,,,,,,,,,,,,,,
174,P515354,Wavin Hep2O HD10 equal tee 15mm (10),Wavin,28.75,This Wavin Hep2O HD10 15 x 15 x 15mm 90° tee is made from polybutylene (PB) and includes push-fit connections. This fitting is suitable for use in hot and cold flexible push-fit plumbing systems.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Wavin Hep2O HD10 equal tee 15mm (10)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/53/55/NW-515354_515355_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,P523329,Polypipe Polyplumb Enhanced socket end 10 mm  Black,Polypipe,4.37,"This Polypipe PolyPlumb Enhanced 10mm socket end offers complete compatibility with a wide range of pipe types. PolyPlumb Enhanced is a varied range of professional push-fit fittings. These slimline, sleekly designed parts incorporate patented In-Cert haptic click feedback technology for jointing confidence and high performance grab rings for joint integrity you can rely on.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb Enhanced socket end 10 mm  Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/29/523329_wm.jpg,,,,,,,,Polyplumb Enhanced,,N,BSI  BS7291 Class S Parts 1 & 2: 2010 BBA  00/3699 Reg4 1710015,Equal,,10mm,10mm,Polybutylene,10mm,Push-Fit,,PB1910EW,Socket Blank End,N,Slimline design,Patented In-Cert technology provides haptic click feedback for confidence the joint has been made,Compatible with Polypipe plumbing and heating pipe and copper pipe,Pre-lubricated EPDM O-ring for joint integrity,High performance stainless steel grab ring,Suitable for most hot and cold water applications,Meets BSI  BS7291 Class S Parts 1 & 2: 2010,,,,,,,,,,,,,,,,,,,
176,P517443,JG Speedfit service valve with handle 22mm,JG Speedfit,13.54,"This John Guest Speedfit 22 x 22mm plastic ball valve is a push-fit connection fitting for plastic and copper pipe. The valve is designed to stop the flow of water to a fixture in case of emergency or for repairs, using a quarter-turn screw. The valve is pushed fully on to the pipe for installation while demounting is as simple as pushing the collet towards the body of the fitting and pulling the pipe to release. Installation time is reduced by around 40% compared to traditional fixing methods.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit service valve with handle 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/43/NW-517443_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,P581518,Reliance 22mm x 15mm 4 port manifold,Reliance,11.3,"Designed, manufactured and assembled in the UK, this JG Speedfit 22 x 15mm four-port manifold allows for the centralisation of service pipework at a single point. Manufactured in polybutylene, this manifold is easy to install by simply pushing onto a pipe and twisting the plastic nut clockwise to lock it in place. Demounting is equally simple, requiring the nut to be unlocked and the collet pushed towards the fitting's body where the pipe is pulled to release. 40% quicker than other methods and ideal for confined spaces, JG Speedfit fittings, used in conjuction with the brand's Lay-Flat polybutylene pipe for direct running to a fixture or applicance without additional fittings, require no hot works and no tools for installation.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Reliance 22mm x 15mm 4 port manifold",,Single in a bag,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/18/581518_wm.jpg,,,,,,,,,,N,,Unequal,,22,,Polybutelane,22mm x 15mm,Manifold,,PEM522215W,Manifold,N,Compact solution for centralizing system pipework,Instant push-fit connection,Installs and demounts quickly without tools,Safe flame-free installation,"No hot works, glue or flux required","5 to 40% cost saving compared to alternative methods requiring pipes, elbows and tees",Grip and Seal collet with stainless steel teeth and main O-ring seal,,,,,Non-toxic,Resists corrosion and scale build-up,Suitable for use with JG Speedfit PEX and polybutylene barrier pipe (inserts required) and copper pipe,"Suitable for hot, cold and central heating applications",,,N/A,,,,,,,,
178,P523320,Polypipe Polyplumb Enhanced br/ert 15 x 10 x 10 mm,Polypipe,9.46,"This Polypipe PolyPlumb Enhanced 15 x 10 x 10mm 90° branch and end reducing tee offers complete compatibility with a wide range of pipe types. PolyPlumb Enhanced is a varied range of professional push-fit fittings. These slimline, sleekly designed parts incorporate patented In-Cert haptic click feedback technology for jointing confidence and high performance grab rings for joint integrity you can rely on.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb Enhanced br/ert 15 x 10 x 10 mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/20/523320_wm.jpg,,,,,,,,Polyplumb Enhanced,,N,BSI  BS7291 Class S Parts 1 & 2: 2010BBA  00/3699Reg4 1710043,Unequal,90,15mm,10mm,Polybutylene,15mm x 10mm x 10mm,Push-Fit,,PB1515EW,Branch and End Reduced Tee,N,Slimline design,Patented In-Cert technology provides haptic click feedback for confidence the joint has been made,Compatible with Polypipe plumbing and heating pipe and copper pipe,Pre-lubricated EPDM O-ring for joint integrity,High performance stainless steel grab ring,Suitable for most hot and cold water applications,Meets BSI  BS7291 Class S Parts 1 & 2: 2010,,10mm,,,,,,,,,,,,,,,,,
179,P523328,Polypipe Polyplumb Enhanced socket 28 x 22 mm Red,Polypipe,12.12,"This Polypipe PolyPlumb Enhanced 28 x 22mm socket offers complete compatibility with a wide range of pipe types. PolyPlumb Enhanced is a varied range of professional push-fit fittings. These slimline, sleekly designed parts incorporate patented In-Cert haptic click feedback technology for jointing confidence and high performance grab rings for joint integrity you can rely on.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb Enhanced socket 28 x 22 mm Red",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/28/523328_wm.jpg,,,,,,,,Polyplumb Enhanced,,N,BSI  BS7291 Class S Parts 1 & 2: 2010BBA  00/3699Reg4 1710048,Unequal,,28mmØ,22mmØ,Polybutylene,28mm x 22mm,Push-Fit,,PB1828EW,Socket Reducer,N,Slimline design,Patented In-Cert technology provides haptic click feedback for confidence the joint has been made,Compatible with Polypipe plumbing and heating pipe and copper pipe,Pre-lubricated EPDM O-ring for joint integrity,High performance stainless steel grab ring,Suitable for most hot and cold water applications,Meets BSI  BS7291 Class S Parts 1 & 2: 2010,,,,,,,,,,,,,,,,,,,
180,P523302,Polypipe Polyplumb Enhanced coupler 28 mm,Polypipe,16.9,"This Polypipe PolyPlumb Enhanced 28mm coupler offers complete compatibility with a wide range of pipe types. PolyPlumb Enhanced is a varied range of professional push-fit fittings. These slimline, sleekly designed parts incorporate patented In-Cert haptic click feedback technology for jointing confidence and high performance grab rings for joint integrity you can rely on.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb Enhanced coupler 28 mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/02/523302_wm.jpg,,,,,,,,Polyplumb Enhanced,,N,BSI  BS7291 Class S Parts 1 & 2: 2010BBA  00/3699Reg4 1710068,Equal,,28mmØ,28mmØ,Polybutylene,28 mm,Push-Fit,,PB028EW,Coupler,N,Slimline design,Patented In-Cert technology provides haptic click feedback for confidence the joint has been made,Compatible with Polypipe plumbing and heating pipe and copper pipe,Pre-lubricated EPDM O-ring for joint integrity,High performance stainless steel grab ring,Suitable for most hot and cold water applications,Meets BSI  BS7291 Class S Parts 1 & 2: 2010,,,,,,,,,,,,,,,,,,,
181,P516637,Polypipe Polyfit 15mm Sealed Pipe Stiffener,Polypipe,1.32,"This Polypipe Polyfit 15mm sealed pipe stiffener is a quick way to reinforce the cut end of pipe where it will be inserted into the plumbing fitting. Made of polysulfone, this fitting is compatible with PolyPlumb, PolyFit and PolyMax push-fit ranges.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyfit 15mm Sealed Pipe Stiffener",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/37/NW-516637_wm.jpg,,,,,,,,PolyFit,,N,BS7291BBA 00/36Reg4,N/A,,15mm,N/A,Polysulphone,15 mm,Push-Fit,,PP6415S,Pipe Stiffener,N,Black colour,Made from polysulphone,High quality finish,Suitable for all types of commercial and domestic installation,Meets BS 7291,Meets BBA 00/3699,Reg 4,,,,,,,,,,,,,,,,,,,
