,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Range,Hazardous,Pack Size,Pack Type,Dimensions (L x W x D),Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Colour,Connection Size,Connection Type,Thickness,Refrigerant Suitability,Material,Application,Volume,Physical State / Form,Feature 6,Feature 7,Feature 8,Pack Quantity,Diameter,Size,Connection Type 1,Gender,Connection Type 2,Attachment 5,Sheath Colour,Voltage Rating,Cross Sectional Area (mm),Conductor Strand Type,Pack Length,Harmonised Code,Conductor Material,Insulation Material,Number of Cores,Number of Strands,Operating Temperature Range (C),Outer Diameter,Sheath Material,Strands Size,Standards,Ambient CO Range,Magnetic Attachment,Flue Gas Loss Range,O2 Range,Draught Measurable Range,Ambient CO2 Measureable Range,Data Storage Capacity,Bluetooth,CO2 Determination,Display Type,Pressure Rating,Feature 9,Drive,Feature 10,Feature 11,Handle Type,Total Pack Quantity,Washer Type,Warranty,Operating Range,Detection Type,Power Supply,Measuring Range,Weight,Feature 12,Feature 13,Attachment 6,Attachment 7,Attachment 8,Attachment 9,Attachment 10,Testing Capability,Testing Range(s),Battery Life,Shank Type,Resistance Features,Depth (mm),Back Box Type,Number of Gangs,Material Type,Nut Types,Feature 14,Feature 15,Head Material,Feature 16,Feature 17,Feature 18,Feature 19,Amps,Voltage (V),Ways,Screw / Bolt Type,Set Type,Screw / Bolt Length,Screw / Bolt Sizes,Length (M),Hole Depth,Operating Temperature,Size (oz),Washer-Exterior Dia,Washer-Internal Dia,Cut Resistance Rating,Tear Resistance Rating,Puncture Resistance Rating,Coating Material,Lining Material,Double Sided,Dimensions mm (H x W x D),Bolt Type,Approvals,Equal / Unequal,End Connection A size,End Connection C size,Head Type,Refrigerant,Max Pressure,Sight Glass,Number of Valves,Operating Pressure,Protection Time,Drainage Product Type,Feature 20,Feature 21,Connection,Flow Rate,Motor Speed,Horse Power,Absolute Vacuum,Stages,Oil Capacity,Container Type,Quantity,Cut Type / Speed,Teeth Per Inch
896,PN57128,"Owlett Jaton mudguard washer zinc plated 1/4 x 1.1/4 """,Owlett Jaton,0.19,"These Owlett Jaton 30 x 1.5mm, M6 inside diameter mudguard or penny washers are made of steel with a bright zinc plate coating.","Trade Essentials/Trade Essentials.csv -> Owlett Jaton mudguard washer zinc plated 1/4 x 1.1/4 """,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/28/NW-N57128_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Owlett_Jaton_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,P683673,Danfoss POE lubricant 160Z POE Lubricant in a Can 1ltr,Danfoss,76.08,"This Danfoss POE lubricant is supplied in a 1L can suitable for LFZ, MFZ and PSH with R410A, SH and SZ with R407C, R134A and R404A and VSH and VZH scroll refrigeration compressors.",Trade Essentials/Trade Essentials.csv -> Danfoss POE lubricant 160Z POE Lubricant in a Can 1ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/73/NW-683673_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/al/og/Danfoss_CmrclCompressorParts_Catalog.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Danfoss_CPI_R_5402036P01B_160MPZ_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Danfoss_ZEROL_150T_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Danfoss_Huile_Ester_160SZ_160Z_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_Oil_Types_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Danfoss_EMKARATE_RL32HB160SZ160Z_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Danfoss_Huile_Ester_160PZ_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Danfoss_Daphne_Hermetic_Oil160HV_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,P231627,Dow 785 clear and white pack,Dow,15.0,TBC,Trade Essentials/Trade Essentials.csv -> Dow 785 clear and white pack,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/27/231627_wm.jpg,,,,,,N,,,,231627 PK,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,P506071,Center CB leaded solder spool 1/2kg,Center CB,13.86,"This Center CB solder wire for the repair, maintenance and setting of flawless joints. Following all relevant health and safety requirements and tested to meet BS/EN standards, this high lead content wire is not suitable for use in potable water supplies.",Trade Essentials/Trade Essentials.csv -> Center CB leaded solder spool 1/2kg,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/71/NW-506071_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterCB_506071_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/CenterCB_506071_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,PS63826,Sika Everbuild Woodcare 2PMAH05 2-part wood filler 500g Mahogany,Sika Everbuild,11.56,"Everbuild 2 Part High Performance Wood Filler is suitable for wood filling in windowsills, frames, doors, door frames, banisters, MDF, laminates and more. Ideal for the repair of corner pieces in furniture, damaged wooden constructions, chips or damage to parquet or laminate floors. Once applied and set this filler can withstand temperatures as low as -20 and as high as +100 degrees Celsius. Providing a durable, long lasting and shatter proof finish that can be sanded, stained, painted, varnished or Dyed 30 minutes after application which is strong enough to be drilled, nailed, planed or carved.",Trade Essentials/Trade Essentials.csv -> Sika Everbuild Woodcare 2PMAH05 2-part wood filler 500g Mahogany,,6x 500g wood filler,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/64/596364_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Sika_Everbuild_Wood_Filler_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Sika_Everbuild_Wood_Filler_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Sika_Everbuild_2PMAH05_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,PT00002,JET Range zinc phosphate primer 2.5ltr Red,JET Range,27.87,"Formulated for brush application, this JET Range brushing zinc phosphate primer is suitable for painting ferrous metal surfaces.",Trade Essentials/Trade Essentials.csv -> JET Range zinc phosphate primer 2.5ltr Red,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/02/T00002_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Jet_T00002_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Jet_T00002-016_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Jet_T000017-270_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,P581260,JET Range hank of hemp 250g,JET Range,11.45,Jet hemp is used by plumbers and pipefitters as a filler in conjunction with a thread paste to produce a tight seal on threaded pipes.,Trade Essentials/Trade Essentials.csv -> JET Range hank of hemp 250g,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/60/581260_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/581260 - 581262 Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/581260_Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,P624249,A-Gas Solstice N40 Oxygen Free Nitrogen Rental Cylinder 40ltr,A Gas,115.2,"This A-Gas R448A Solstice N40 oxygen-free nitrogen rental cylinder contains a non-flammable HFO blend, an ideal replacement for R404A and R22 in low and medium temperature refrigeration applications. This zeotropic blend provides a low global warming potential (GWP) and high energy efficiency and offers a lower compressor discharge temperature in medium and low temperature conditions.",Trade Essentials/Trade Essentials.csv -> A-Gas Solstice N40 Oxygen Free Nitrogen Rental Cylinder 40ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/49/NW-624249_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/A-Gas_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/A-Gas_Retrofit_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/A-Gas_R448A_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,PK29703,"JET Range extended length test plug 15mm (1/2"" bsp)",JET Range,16.18,"A JET Range 15mm, 1/2"" BSP extended length test plug.","Trade Essentials/Trade Essentials.csv -> JET Range extended length test plug 15mm (1/2"" bsp)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/03/NW-K29703_wm.jpg,,,,,,N,,,,JET_TESTPLUG_EX_15,Test Plug,N,,,,,,,1/2 in15 mm,,,,Rubber,,,,,,,,,15 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubber,,,,,,,,,,,,,,,,,,,,,,,,,,,,x  x,,,,,,,,,,,,,,,,,,,,,,,,,,
905,PT80180,JET Range anti corrosion tape 100mm x 10m roll,JET Range,20.29,This JET Range 105mm anti-corrosion tape is designed to protect steelwork pipe and metal fittings. It is made of a non-rotting synthetic fibre fabric which has been impregnated and coated with a compound based on petrolatum and inert fillers.,Trade Essentials/Trade Essentials.csv -> JET Range anti corrosion tape 100mm x 10m roll,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/80/NW_T80180_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/e_/v2/Anti Corrossion Tape V2.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,PT83611,JET Range zinc plated penny washer 25mm (m10) (500),JET Range,0.16,Jet penny washer is made of steel material with bright zinc plate coating.,Trade Essentials/Trade Essentials.csv -> JET Range zinc plated penny washer 25mm (m10) (500),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/14/NW-T83611_T83614_wm.jpg,,,,,,N,,,,.10M25WMGOZ,Penny,N,Reliable,Easy to replace,,,,,,,,,Steel,,,,,,,500,,25 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penny Washer,,,,,,,,,,,,,,,,,,,,,,BZP Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,PE01115,Doncaster 3184Y 4 core electrical cable 0.75mm2 reel 100mtr White,Doncaster,1.8,"Ordinary duty flexible cords are used where the risk of mechanical damage and mechanical stresses is normal, i.e. when cables are subject to low mechanical stresses in the areas of application, and the risk of mechanical damage is low, as is the case to be expected in the normal use of small to medium size equipment in domestic and commercial as well as in light industrial premises. Examples of appliances that use ordinary duty flexible cords include vacuum cleaners, toasters, washing machines, refrigerators, dryers and televisions.",Trade Essentials/Trade Essentials.csv -> Doncaster 3184Y 4 core electrical cable 0.75mm2 reel 100mtr White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/15/NW-E01113_E01115_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Doncaster_318_Y_Cables_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,P190937,Armaflex Ultima self adhesive tape 3mmx50mmx15mm,Armaflex,116.3,"This Armaflex Ultima 3 x 50mm self adhesive tape is used for securing Ultima flexible insulation. Suitable for use in hot and cold water services, chilled water, heating systems, air conditioning and refrigeration pipework, Ultima insulation provides effective condensation control while reducing energy loss and providing protection against freezing.",Trade Essentials/Trade Essentials.csv -> Armaflex Ultima self adhesive tape 3mmx50mmx15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/37/190937_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ds/01/Armacell_Armaflex_SDS01.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,P670996,"Refcomm LGL B1-8 copper flared seal cap 1/2""",Refcomm,1.86,"This Refcom LGL 1/2"" flare seal cap is made of copper.","Trade Essentials/Trade Essentials.csv -> Refcomm LGL B1-8 copper flared seal cap 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/97/NW-670995_670997_wm.jpg,,,,,LGL,N,,,,B1-8,Flare Seal Cap,N,De-greased copper,Specifically designed for ACR,Can be used in assemblies subject to pressure equipment directive,Safety factor of at least 3 applied as a recommended maximum working pressure,Manufactured to ASME B1622 - 2001 standards,,,,,,Copper,,,,,,,,1/2,12,Flare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,P671299,"Parker 48F 48F-4-2 male flanged x male pipe thread half union 1/4 x 1/8""",Parker,3.64,"Made of brass, this Parker 48F 1/4 x 1/8"" male connector with 7/16-20 thread size is an economical choice for a metal-to-metal seal in high pressure service. It is resistant to mechanical pull out and offers positive connections to ensure reliability and safety. Flare fittings are a suitable alternative to solder joints where an open flame shouldn't be used.","Trade Essentials/Trade Essentials.csv -> Parker 48F 48F-4-2 male flanged x male pipe thread half union 1/4 x 1/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/01/NW-671299_671301_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Parker_Brass_Fittings_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,P671034,"Refcomm LGL N5-4 long flared nut 1/4""",Refcomm,2.52,"This Refcom LGL 1/4"" flare cap nut is made of brass","Trade Essentials/Trade Essentials.csv -> Refcomm LGL N5-4 long flared nut 1/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/34/NW-671034_wm.jpg,,,,,LGL,N,,,,N5-4,Flared Nut,N,Made of Brass,"Sizes in 1/4""",,,,,,,,,Brass,,,,,,,,1/4,14,Flare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,PM10003,Doncaster CY cy 1.5 4core scrnd 50mtr rl per reel Grey,Doncaster,150.68,"Supplied in a 50M reel, this Doncaster CY 9.2mm power cable can be used as an interconnecting cable suitable for measurement, control or regulation in control equipment on assembly and production lines, in conveyors or for computer units. Because the cable's shielding reduces electromagnetic interference, it is especially suited to data transmission tasks. Well protected, CY cable can be used outdoor, however it is more commonly selected for indoor use in dry or moist conditions.",Trade Essentials/Trade Essentials.csv -> Doncaster CY cy 1.5 4core scrnd 50mtr rl per reel Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/03/NW-M10003_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/Doncaster_CY_Control_Technical_Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,P514142,Wiseman Everflux small tub 80 ml,Wiseman,7.59,"Suitable for use on gas and potable water installations, this Wiseman Everflux water-soluble plumbing flux offers convenient, high-speed flux technology, cleverly cleaning as it joins copper pipe.",Trade Essentials/Trade Essentials.csv -> Wiseman Everflux small tub 80 ml,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/42/NW-514142_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Wiseman_Merchants_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Wiseman_Everflux_Soldering_Flux_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,PP31470,Georg Fischer Tangit ABS tin of cement 650g,Georg Fischer,41.15,Georg Fischer Tangit solvent cement is designed for use in COOL-FIT jointing systems.,Trade Essentials/Trade Essentials.csv -> Georg Fischer Tangit ABS tin of cement 650g,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/14/70/NW-P31470_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Georg_Fischer_Tangit_ABS_Cement_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/GF_Piping_Systems_ABS_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/George_Fischer_Tangit_ABS_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,PT83605,JET Range zinc plated penny washer 25mm (m6) (500),JET Range,0.16,Jet penny washer is made of steel material with bright zinc plate coating.,Trade Essentials/Trade Essentials.csv -> JET Range zinc plated penny washer 25mm (m6) (500),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/06/NW-T83605_T83606_wm.jpg,,,,,,N,,,,.6M25WMGOZ,Penny,N,Reliable,Easy to replace,,,,,,,,,Steel,,,,,,,500,,25 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penny Washer,,,,,,,,,,,,,,,,,,,,,,BZP Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,P418060,Rothenberger Rocut plastic pipe shear 0-42mm,Rothenberger,25.16,"This ratchet-type Rothenberger 0 - 42mm pipe shear is suitable for cutting all plastic pipes, including MDPE, PP, PE, HEP20 and PE-X.",Trade Essentials/Trade Essentials.csv -> Rothenberger Rocut plastic pipe shear 0-42mm,,"1x Rocut cutter,1x Blade",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/91/55091_wm.jpg,,,,,Rocut,N,,,,055091E,Pipe Shears,N,Ratchet action,"For fast, clean square cuts",Suitable for all plastic pipe types,,,Red / Silver,,,,,Plastic,Plastic pipes,,,,,,,,0 - 42 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,PN90757,Marshall Tufflex MMT5 mini trunking 20 x 25mm,Marshall Tufflex,13.09,"Protecting cables while also offering space for other electrical equipment, Marshall Tufflex MMT5WH 20 x 25mm mini trunking is supplied in a 3M length. Finished in simple, clean white, this trunking is made of unplasticised polyvinyl chloride, or PVC-u and includes pre-galvanised surface protection.",Trade Essentials/Trade Essentials.csv -> Marshall Tufflex MMT5 mini trunking 20 x 25mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/57/NW-N90757_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/MarshallTufflex_PVCU_Trunk_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
