,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Hazardous,By Model Number,Supplier Product Code,Type,WEEE Compliant,Range,Dimensions mm (H x W x D),Feature 1,Feature 2,Feature 3,Connection,Connection Size,Thread Standard,Material,Thread Size,Maximum Operating Temperature,Application,Feature 4,Feature 5,Spray Angle,Diameter,Operating Temperature,Warranty,Capacitance,Dimensions (L x W x D),Part Gas Council number,Working Pressure,Voltage (V),Output (W),Phase,Frequency,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Attachment 6,Attachment 7,Pack Quantity
118,P436249,Delavan W-Type nozzle 00.50 x 60mm,Delavan,10.11,"Ordinarily used in oil appliances, this Delavan W type all-purpose nozzle has a 60° spray angle and, though offering neither a truly hollow or solid spray pattern, at lower flow rates tends towards a hollow pattern. In use, oil is forced through a tube at high speed creating a cloud of microscopic droplets on contact with the nozzle orifice.",Heating/Burner Parts/Burner Parts.csv -> Delavan W-Type nozzle 00.50 x 60mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/49/NW-436249_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Delavan_Oil_Burner_Nozzles_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,P732944,Danfoss ES H04923M 00.65 x 80 es nozzle kerosene,Danfoss,7.82,"Suitable for domestic high-pressure oil burners, this Danfoss ES oil nozzle is designed to operate with kerosene. Fitted with sintered bronze filters, this brass nozzle offers a spray angle of 80°.",Heating/Burner Parts/Burner Parts.csv -> Danfoss ES H04923M 00.65 x 80 es nozzle kerosene,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/44/NW-732944_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_EH_ES_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,P456043,Nu-Way P30067F NG35 ignition electrode,Nu-Way,108.08,"This Nuway ignition electrode, designed to generate the spark that begins combustion, is compatible with NG35-100 and A4-3143.",Heating/Burner Parts/Burner Parts.csv -> Nu-Way P30067F NG35 ignition electrode,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/43/NW-456043_wm.jpg,,,,,,N,,P30067F,IGNITION ELECTRODE,N,,x  x,"Leading supplier and manufacturer of spare parts and oil, gas and dual fuel burners",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,P732993,Danfoss EH H04947W 01.10 x 80 eh nozzle kerosene,Danfoss,7.82,"Suitable for domestic high-pressure oil burners, this Danfoss EH oil nozzle is designed to operate with kerosene. Fitted with sintered bronze filters, this brass nozzle offers a spray angle of 80°.",Heating/Burner Parts/Burner Parts.csv -> Danfoss EH H04947W 01.10 x 80 eh nozzle kerosene,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/93/NW-732993_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_EH_ES_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,P732917,Danfoss OD-S 00.55 x 60 s nozzle,Danfoss,7.82,"Suitable for domestic and commercial use, this Danfoss OD-S oil nozzle is designed for use in high-pressure oil burners using light or heavy fuel. This brass nozzle offers a 60° spray angle.",Heating/Burner Parts/Burner Parts.csv -> Danfoss OD-S 00.55 x 60 s nozzle,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/17/NW-732917_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_OD_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,P732927,Danfoss OD-H 00.60 x 60 h nozzle,Danfoss,7.82,"Suitable for domestic and commercial use, this Danfoss OD-H oil nozzle is designed for use in high-pressure oil burners using light or heavy fuel. This brass nozzle offers a 60° spray angle.",Heating/Burner Parts/Burner Parts.csv -> Danfoss OD-H 00.60 x 60 h nozzle,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/27/NW-732927_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_OD_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,P469752,"Goldseal Goldseal 50mm  2"" 24V AC Water Solenoid Valve.  WRAS Approved",Goldseal,314.11,"WRAS approved, this high quality, normally closed Goldseal 50mm 2"" 24V AC water solenoid valve is suitable for use in hot and cold water. Made of brass, it has a servo-assisted 0.5 - 16 bar operating pressure and BSP connection.","Heating/Burner Parts/Burner Parts.csv -> Goldseal Goldseal 50mm  2"" 24V AC Water Solenoid Valve.  WRAS Approved",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/52/469735_469752_wm.jpg,,,,,,N,,GSW50-24VAC,Water Solenoid Valve,N,,,Normally closed,Brass body,Two-way inlet and outlet ports,BSP,250mm,,Brass,250mm,120,,WRAS Approved,IP65,,,,,,,,0.5-16 Bar,,,,,,,,,,,,,
125,P732894,Danfoss ES 00.40 x 80 es nozzle kerosene,Danfoss,7.82,"Suitable for domestic high-pressure oil burners, this Danfoss ES oil nozzle is designed to operate with kerosene. Fitted with sintered bronze filters, this brass nozzle offers a spray angle of 80°.",Heating/Burner Parts/Burner Parts.csv -> Danfoss ES 00.40 x 80 es nozzle kerosene,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/94/NW-732894_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_EH_ES_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,P469746,"Goldseal water solenoid valve AC WRAS 32mm 1¼"" 24V",Goldseal,209.4,"WRAS approved, this high quality, normally closed Goldseal 32mm 1 1/4"" 24V DC water solenoid valve is suitable for use in hot and cold water. Made of brass, it has a servo-assisted 0.5 - 16 bar operating pressure and BSP connection.","Heating/Burner Parts/Burner Parts.csv -> Goldseal water solenoid valve AC WRAS 32mm 1¼"" 24V",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/52/469735_469752_wm.jpg,,,,,,N,,GSW35-24VAC,Water Solenoid Valve,N,,,Normally closed,Brass body,Two-way inlet and outlet ports,BSP,1¼ 32mm,,Brass,1¼ 32mm,120,,WRAS Approved,IP65,,,,,,,,0.5-16 Bar,,,,,,,,,,,,,
127,P732892,Danfoss OD-S 00.40 x 60 s nozzle,Danfoss,7.82,"Suitable for domestic and commercial use, this Danfoss OD-S oil nozzle is designed for use in high-pressure oil burners using light or heavy fuel. This brass nozzle offers a 60° spray angle.",Heating/Burner Parts/Burner Parts.csv -> Danfoss OD-S 00.40 x 60 s nozzle,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/92/NW-732892_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_OD_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,P732988,Danfoss OD-S 01.10 x 45 s nozzle,Danfoss,7.82,"Suitable for domestic and commercial use, this Danfoss OD-S oil nozzle is designed for use in high-pressure oil burners using light or heavy fuel. This brass nozzle offers a 45° spray angle.",Heating/Burner Parts/Burner Parts.csv -> Danfoss OD-S 01.10 x 45 s nozzle,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/88/NW-732988_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_OD_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,P732915,Danfoss ES H04911J 00.55 x 60 es nozzle kerosene,Danfoss,7.82,"Suitable for domestic high-pressure oil burners, this Danfoss ES oil nozzle is designed to operate with kerosene. Fitted with sintered bronze filters, this brass nozzle offers a spray angle of 60°.",Heating/Burner Parts/Burner Parts.csv -> Danfoss ES H04911J 00.55 x 60 es nozzle kerosene,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/15/NW-732915_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_EH_ES_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,P498115,Riello Riello Spares burner gasket,Riello,10.32,"This Riello 170 x 170 burner gasket is suitable for use in R40 GS 20, R40 GS20M, R40 FS20, R40 GS20D and R40 FS20D. O-rings, gaskets and washers are used to join parts to pipework, preventing leaks.",Heating/Burner Parts/Burner Parts.csv -> Riello Riello Spares burner gasket,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/15/NW-498115_wm.jpg,,,,,,N,,87161113590,Burner Gasket,N,Riello Spares,170 x 170,Spare for Riello boilers,Suitable for a variety of ranges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,P798280,Riello burner ionisation probe,Riello,40.48,"This Riello burner ionisation probe is suitable for residential, commercial and industrial use and offers compatibility with RS28, RS28/1, RS38, RS38/1 and RS50.",Heating/Burner Parts/Burner Parts.csv -> Riello burner ionisation probe,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/80/NW-798280_wm.jpg,,,,,,N,,87161108080,Burner Ionisation Probe,N,,x  x,"For single stage, two stage and modulating operation",,,,,,,,,ResidentialCommercialIndustrial,,,,,,,,,,,,,,,,,,,,,,,
132,P733012,Danfoss OD-H 01.25 x 60 h nozzle,Danfoss,7.82,"Suitable for domestic and commercial use, this Danfoss OD-H oil nozzle is designed for use in high-pressure oil burners using light or heavy fuel. This brass nozzle offers a 60° spray angle.",Heating/Burner Parts/Burner Parts.csv -> Danfoss OD-H 01.25 x 60 h nozzle,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/12/NW-733012_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_OD_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,P446567,Monarch Water PLP-Type nozzle 04.00 x 60mm,Monarch Water,7.93,"Designed for large capacities, this Monarch type PLP oil nozzle with 60° spray angle offers fine atomization and a solid spray pattern up to about 3.50 USGPH, becoming increasingly hollow in larger sizes.",Heating/Burner Parts/Burner Parts.csv -> Monarch Water PLP-Type nozzle 04.00 x 60mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/67/NW-446567_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Monarch_Nozzles_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,P469742,"Goldseal Goldseal 25mm  1"" 24V DC Water Solenoid Valve.  WRAS Approved",Goldseal,108.58,"WRAS approved, this high quality, normally closed Goldseal 25mm 1"" 24V DC water solenoid valve is suitable for use in hot and cold water. Made of brass, it has a servo-assisted 0.5 - 16 bar operating pressure and BSP connection.","Heating/Burner Parts/Burner Parts.csv -> Goldseal Goldseal 25mm  1"" 24V DC Water Solenoid Valve.  WRAS Approved",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/52/469735_469752_wm.jpg,,,,,,N,,GSW25-24VDC,Water Solenoid Valve,N,,,Normally closed,Brass body,Two-way inlet and outlet ports,BSP,125 mm,,Brass,125mm,120,,WRAS Approved,IP65,,,,,,,,0.5-16 Bar,,,,,,,,,,,,,
135,P469731,"Goldseal GSVCPI20-25 cpi switch, Closed position indicator switch for 20mm-25mm Goldseal Gas Solenoid valve",Goldseal,67.0,"This Goldseal closed position indicator switch, or CPI switch, is designed for use with the 20 -25mm Goldseal gas solenoid valve.","Heating/Burner Parts/Burner Parts.csv -> Goldseal GSVCPI20-25 cpi switch, Closed position indicator switch for 20mm-25mm Goldseal Gas Solenoid valve",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/34/469730_469734_wm.jpg,,,,,,N,,GSVCPI20-25,Gas Valve CPI,N,,,Operational voltage of 250Vac 3A,With IP65 enclosure,Stainless steel construction,BSP,¼ BSP,,Stainless Steel,¼,60,,"1/4"" BSP connection",,,,,,,,,N/A,,,,,,,,,,,,,
136,P157927,Nu-Way MGN ionisation electrode,Nu-Way,40.91,A Nuway MGN ionisation electrode.,Heating/Burner Parts/Burner Parts.csv -> Nu-Way MGN ionisation electrode,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/27/NW-157927_wm.jpg,,,,,,N,,GS475024456,Ionisation Electrode,N,MGN,x  x,Reliable design,For use with MGN420 and 530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,P733026,Danfoss OD-S H04213W 01.35 x 60 s nozzle,Danfoss,7.82,"Suitable for domestic and commercial use, this Danfoss OD-S oil nozzle is designed for use in high-pressure oil burners using light or heavy fuel. This brass nozzle offers a 60° spray angle.",Heating/Burner Parts/Burner Parts.csv -> Danfoss OD-S H04213W 01.35 x 60 s nozzle,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/26/NW-733026_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_OD_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,P456629,Riello 0020197028 fan impellor,Riello,25.67,"Suitable for residential, commercial or industrial use, this Riello 104 x 41mm fan impeller is compatible with a wide range of units. This part increases the volume of the air passing into a combustion head and ensures complete combustion of fuel, reducing carbon monoxide.",Heating/Burner Parts/Burner Parts.csv -> Riello 0020197028 fan impellor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/29/NW-456629_wm.jpg,,,,,,N,"RIELLO 444 T 55,RIELLO 419 T 55,RIELLO 437 T 55,RIELLO 443 T 57/58,RIELLO 444 T 50,RIELLO 422 T 56,RIELLO 443 T 56,RIELLO 437 T 50,RIELLO 424 T 55",87161091910,Fan Impeller,N,,x  x,"For single stage, two stage and modulating operation",,,,,,,,,ResidentialCommercialIndustrial,,,,,,,,,,,,,,,,,,,,,,,
139,P457057,Riello Riello R40  3747469 oil burner 118mm,Riello,760.1,"Safe and highly efficient, the Riello R40 G20 118mm one stage light oil burner is just one in a range of Riello burners designed to cover all home heating needs. Easy to install and simple to adjust, this burner operates quietly and has a very compact footprint, allowing it to fit into any current boiler.",Heating/Burner Parts/Burner Parts.csv -> Riello Riello R40  3747469 oil burner 118mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/58/NW-457057_457058_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Riello_R40G_Oil_Burner_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Riello_R40G20_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,P456767,Riello probe,Riello,20.15,"Detecting the presence of a steady flame in a boiler, this Riello probe operates alongside a photocell to ensure that a system's burner is working correctly. This replacement part is suitable for residential, commercial or industrial use.",Heating/Burner Parts/Burner Parts.csv -> Riello probe,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/67/NW-456767_wm.jpg,,,,,,N,,87161107350,Probe,N,,x  x,"For single stage, two stage and modulating operation",,,,,,,,,ResidentialCommercialIndustrial,,,,,,,,,,,,,,,,,,,,,,,
141,P732977,Danfoss EH 01.00 x 60 eh nozzle kerosene,Danfoss,7.82,"Suitable for domestic high-pressure oil burners, this Danfoss EH oil nozzle is designed to operate with kerosene. Fitted with sintered bronze filters, this brass nozzle offers a spray angle of 60°.",Heating/Burner Parts/Burner Parts.csv -> Danfoss EH 01.00 x 60 eh nozzle kerosene,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/77/NW-732977_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_EH_ES_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,P466597,Ecoflam probe Blue,Ecoflam,14.86,This Ecoflam BFE01031/2 Ionis probe is compatible with a wide range of Blu gas burners.,Heating/Burner Parts/Burner Parts.csv -> Ecoflam probe Blue,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/97/NW-466597_wm.jpg,,,,,,N,,65322159,Probe,N,,x  x,"Suitable for Blu 170 AB, Blu 170 AB Multiblock Blu 170 and Blu 170 Multiblock","Suitable for Blu 250 AB, Blu 250 AB Multiblock, Blu 250 and Blu 250 Multiblock","Suitable for Blu 350 AB, Blu 350 AB Multiblock, Blu 350 and Blu 350 Multiblock",,,,,,,CommercialDomestic,,,,,,,,,,,,,,,,,,,,,,,
143,P732921,Danfoss OD-S 00.55 x 80 s nozzle,Danfoss,7.82,"Suitable for domestic and commercial use, this Danfoss OD-S oil nozzle is designed for use in high-pressure oil burners using light or heavy fuel. This brass nozzle offers an 80° spray angle.",Heating/Burner Parts/Burner Parts.csv -> Danfoss OD-S 00.55 x 80 s nozzle,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/21/NW-732921_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_OD_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
