,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Colour,Range,Warranty,Hazardous,Output,Range For Use With,Supplier Product Code,Type,WEEE Compliant,Feature 1,Dimensions mm (H x W x D),Part Gas Council number,Application,Depth (mm),Flue Type,Boiler Bundles,Flue Diameter,Flue Length,Flue Size,By Model Number,Feature 2,Feature 3,Flow Rate,Fuel Type,Weight,Energy Rating,Efficiency (SAP 2009),Mounting Type,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Enclosure Class,Standards
159,PM97809,JET Range J-Flex untied flanged pump flexible/bellow - PN16 - 50mm,JET Range,104.94,"Designed for use in HVAC installation, this JET Range J-Flex EPDM rubber expansion joint with 50mm bore absorbs vibration and noise transference through pipework, helping to prevent damage to plant equipment. This tied flanged unit is made of spherical-moulded, nylon-reinforced EPDM for high isolation efficiency and noise absorption.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range J-Flex untied flanged pump flexible/bellow - PN16 - 50mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/14/NW-M97802_M97814_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Jet Untied Pump Flexibles_Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/M97802_M97830 Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PM97827,JET Range J-Flex BSP screwed pump flexible/bellow - PN16 - 25mm,JET Range,56.82,"Designed for use in HVAC installation, this JET Range J-Flex EPDM rubber expansion joint with 25mm bore absorbs vibration and noise transference through pipework, helping to prevent damage to plant equipment. This tied flanged unit is made of spherical-moulded, nylon-reinforced EPDM for high isolation efficiency and noise absorption.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range J-Flex BSP screwed pump flexible/bellow - PN16 - 25mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/30/NW-M97825_M97830_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Jet Screwed Pump Flexibles_Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/M97802_M97830 Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PS05241,JET Range Maxi Digital Plus MD231 maxi digital plus pressurisation unit,JET Range,1997.01,"Designed to provide a minimum system pressure requirement for sealed systems, the JET Range Maxi MD231 Digital Plus pressurisation unit is suitable for installation in commercial, industrial and residential properties. With an intuitive password-protected microprocessor including features such as low water/flood protection, VFCs for common faults and pump and pressure failures, this pressurised unit is simple to operate and provides users with a wealth of useful information via its LED display.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range Maxi Digital Plus MD231 maxi digital plus pressurisation unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/42/S05241_S05242_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/t_/ig/S05241_Jet_IG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Jet_Digital_Pressurisation_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/t_/im/S05241_Jet_IM.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/Jet Maxi Pressurisation Unit TDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PM97830,JET Range J-Flex BSP screwed pump flexible/bellow - PN16 - 50mm,JET Range,111.98,"Designed for use in HVAC installation, this JET Range J-Flex EPDM rubber expansion joint with 50mm bore absorbs vibration and noise transference through pipework, helping to prevent damage to plant equipment. This tied flanged unit is made of spherical-moulded, nylon-reinforced EPDM for high isolation efficiency and noise absorption.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range J-Flex BSP screwed pump flexible/bellow - PN16 - 50mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/30/NW-M97825_M97830_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/M97802_M97830 Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Jet Screwed Pump Flexibles_Data Sheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PM09935,JET Range Jet Stainless Steel Dosing Pot stainless steel dosing pot 25ltr,JET Range,454.5,"Suitable for use in closed systems, this Jet Range 25L dosing pot is for adding water treatments and other chemicals without the hassle of shutting down all or part of a system. Constructed in high quality, fatigue-resistant stainless steel, this dosing pot comes with loose components allowing you to connect it in the best orientation for the system.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range Jet Stainless Steel Dosing Pot stainless steel dosing pot 25ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/_9/35/M09931_935_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/M09931_35_Jet_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PM97829,JET Range J-Flex BSP screwed pump flexible/bellow - PN16 - 40mm,JET Range,84.3,"Designed for use in HVAC installation, this JET Range J-Flex EPDM rubber expansion joint with 40mm bore absorbs vibration and noise transference through pipework, helping to prevent damage to plant equipment. This tied flanged unit is made of spherical-moulded, nylon-reinforced EPDM for high isolation efficiency and noise absorption.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range J-Flex BSP screwed pump flexible/bellow - PN16 - 40mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/30/NW-M97825_M97830_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Jet Screwed Pump Flexibles_Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/M97802_M97830 Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PM97804,JET Range J-Flex untied flanged pump flexible/bellow - PN6 - 50mm,JET Range,106.77,"Designed for use in HVAC installation, this JET Range J-Flex EPDM rubber expansion joint with 50mm bore absorbs vibration and noise transference through pipework, helping to prevent damage to plant equipment. This tied flanged unit is made of spherical-moulded, nylon-reinforced EPDM for high isolation efficiency and noise absorption.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range J-Flex untied flanged pump flexible/bellow - PN6 - 50mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/14/NW-M97802_M97814_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Jet Untied Pump Flexibles_Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/M97802_M97830 Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PS05242,JET Range Maxi Digital Plus MD161 maxi digital plus pressurisation unit,JET Range,1673.91,"Designed to provide a minimum system pressure requirement for sealed systems, the JET Range Maxi MD161 Digital Plus pressurisation unit is suitable for installation in commercial, industrial and residential properties. With an intuitive password-protected microprocessor including features such as low water/flood protection, VFCs for common faults and pump and pressure failures, this pressurised unit is simple to operate and provides users with a wealth of useful information via its LED display.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range Maxi Digital Plus MD161 maxi digital plus pressurisation unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/42/S05241_S05242_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/t_/ig/S05242_Jet_IG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Jet_Digital_Pressurisation_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/t_/im/S05242_Jet_IM.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/Jet Maxi Pressurisation Unit TDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PS13789,Remeha Quinta Ace 65 high efficiency condensing wall hung boiler,Remeha,3669.0,"Suitable for use in sealed and open-vented systems, the fully modulating Remeha Quinta Ace 65 boiler has a host of great features for high levels of efficiency and reduced environmental impact, giving it an ErP A rating and a Class 6 NOx rating. This compact, lightweight and quiet 65kW boiler is installer-friendly and flexible, with options to connect to LPG or natural gas meaning you can fit with ease whether in a brand new installation or as a retrofit.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Remeha Quinta Ace 65 high efficiency condensing wall hung boiler,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/91/S13789_S13791_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/Remeha_Quinta_Ace_Erp.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/S13789_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Remeha_Quinta_Ace_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Remeha_Quinta_Ace_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/S13789_ErP.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PM10753,JET Range A&D M10753 air and dirt separator flange 65mm,JET Range,634.94,"Fitted with 65mm flanged connections, this Jet Range air and dirt separator is designed for use in sealed heating and cooling systems. Removing air and dirt from the system, this separator protects against the damage that can be caused by particle deposits or by dissolved or undissolved air.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range A&D M10753 air and dirt separator flange 65mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/57/M10752_M10757_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Jet_Air-Dirt_Separator_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PS05238,JET Range Midi Digital Plus MD261 midi digital plus pressurisation unit,JET Range,2002.3,"Designed to provide a minimum system pressure requirement for sealed systems, the JET Range Midi MD261 Digital Plus compact pressurisation unit is suitable for installation in commercial, industrial and residential properties. With an intuitive password-protected microprocessor including features such as low water/flood protection, VFCs for common faults and pump and pressure failures, this pressurised unit is simple to operate and provides users with a wealth of useful information via its LED display.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range Midi Digital Plus MD261 midi digital plus pressurisation unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/38/S05238_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/t_/ig/S05238_Jet_IG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/Jet Midi Pressurisation Unit TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Jet_Digital_Pressurisation_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/t_/im/S05238_Jet_IM.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PM10754,JET Range A&D M10754 air and dirt separator flange 80mm,JET Range,778.31,"Fitted with 80mm flanged connections, this Jet Range air and dirt separator is designed for use in sealed heating and cooling systems. Removing air and dirt from the system, this separator protects against the damage that can be caused by particle deposits or by dissolved or undissolved air.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range A&D M10754 air and dirt separator flange 80mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/57/M10752_M10757_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Jet_Air-Dirt_Separator_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,P114968,Ideal Spares open flue kit 100,Ideal,43.0,"Suitable for both roof and wall mounting, the Ideal open flue kit and related accessories, including this air inlet grille, provide additional options for the installation of Evomax 2 boilers. The flue is designed to expel steam and gases produced during a boiler's normal operation.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Ideal Spares open flue kit 100,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/68/114968_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/49/68/114967_114968.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Ideal_Evomax-2_Installation_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ideal_Evomax-2_Product_Flue_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PS12594,Potterton Paramount Five 60 wall hung boiler 60kW,Potterton,2595.0,"The Potterton Paramount five 60 boiler is both efficient and reliable. Compact and lighter in weight for hassle-free installation, this 60kW boiler contains high quality parts, including a precision-built one-piece aluminium/silicon alloy heat exchanger for reliable heat transfer and less maintenance. With a weather sensor and a 6:1 modulating ratio, the Paramount five achieves an ErP A rating and Class 5 NOx emissions. It can also be powered by solar or other supplementary heat for additional eco credentials.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Potterton Paramount Five 60 wall hung boiler 60kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/97/S12591_S12597_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/al/_2/Potterton_Paramount_Five_Technical_2.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/S12594_Erp.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/Potterton_Paramount_Five_Erp.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/al/_1/Potterton_Paramount_Five_Technical_1.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Potterton_Alum_Boilers_Range_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Potterton_Paramount_Five_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,P120715,Ideal Imax Xtra 2 dn150 3 flange 280 kit max 840,Ideal,6957.0,"A genuine Ideal part, this DN150 3 flange kit max 840 is for the installation of the commercial Imax Extra2 boiler.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Ideal Imax Xtra 2 dn150 3 flange 280 kit max 840,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/15/120715_wm.jpg,,,,,,,,,Imax Xtra 2,,N,,,226404,Spares,N,Suitable for Imax Extra2 boilers,N/A,n/a,Commercial,,,,,,,,3 flange kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
