,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Hazardous,Model For Use With,Boiler Section,Boiler Range,Supplier Product Code,Type,WEEE Compliant,Flow Rate,Fuel Type,Range,Warranty,Weight,Energy Rating,Water Heating Energy Efficiency Class,Output,Depth (mm),Boiler Bundles,Efficiency (SAP 2009),Mounting Type,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Part Gas Council number,By Model Number,Pack Quantity,Feature 9,Feature 10,Feature 11,Feature 12,Attachment 6,Colour,Seasonal Space Heating Energy Efficiency %,Feature 13,Feature 14,Diameter,Attachment 7,Dry Weight (kg),Range For Use With,Max High Level Flue Length (metres),Seasonal Space Heating Energy Efficiency Class,Feature 15,Feature 16,Feature 17,Feature 18,Flue Type,Flue Diameter,Flue Length,Flue Size,Energy Efficiency Class,Feature 19,Max Set Pressure,Maximum Operating Temperature,Max Vertical Level Flue Length (metres),Dimensions mm (H x W x D),Application,Length (M),Gender,Material,Size,Connection Type 1,Attachment 8,Attachment 9,Rated Heat Output (Prated or Psup),Feature 20,Feature 21,Feature 22,Preset Pressure Relief Valve (Bar),For Use With
921,P333985,Worcester Bosch Greenstar 8000 Life GR8300iW 45 C NG combi boiler pack 45kW White,Worcester Bosch,1981.0,"The Worcester Bosch Greenstar 8000 Life GR8300iW 45 C NG is a direct replacement for the perennially popular CDi Classic, building on strong foundations but with new and improved features for the modern homeowner. With its contemporary design the 8000 Life looks great in any interior and installation is fast and easy thanks to a lower lift weight and familiar layout with all the same fixture points as its predecessor. Using this 45kW boiler is simple, with controls at your fingertips via a full colour text display and the option to connect up to Bosch's EasyControl smart thermostat. Offering an ErP A rating the 8000 Life helps to reduce fuel bills and emissions.",Boilers/Boilers.csv -> Worcester Bosch Greenstar 8000 Life GR8300iW 45 C NG combi boiler pack 45kW White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/hi/te/WB_G_Life_White_wm.jpg,,,,,,N,,,,333985 PK,Condensing Combi Boiler,N,15 L/min @ 40°C,Natural Gas,Greenstar 8000 Life,8 years,49kg,A,A,45 kW,365,"333827, 333985",94,Wall Hung,Direct replacement for the Worcester Bosch CDi Classic,"Easier installation, servicing and maintenance",Full colour text display and push button boiler control,Simple switch from CDi classic with same fixing points and connections,Greenstar Intelligent Filling System,Reduced lift weight compared to the CDi classic,Full wireless connectivity with the Bosch EasyControl,8 year guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,P109208,Baxi 600 Heat 630 heat only boiler,Baxi,1097.65,"The compact, cupboard-fit Baxi 630 Heat heat only boiler has top and rear flueing options, no need for a pump overrun and an easy-fit wall mounting bracket for fast, stress-free fitting. Suitable for fully pumped open vent or sealed systems, this ErP A-rated, 30kW output boiler operates extremely quietly so, even in the smallest of spaces, it's entirely unobtrusive. With front and side access to internal components, the 630 Heat is affordable to maintain and quick and easy to service.",Boilers/Boilers.csv -> Baxi 600 Heat 630 heat only boiler,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/92/08/109204_109208_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Baxi_600_Heat_User_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Baxi_600_Heat_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Baxi_600_Heat_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/Baxi_600_Heat_ErP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Baxi_Boilers_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,P147197,Viessmann Flue Kit+K48 60/100Mm Dia,Viessmann,111.17,The telescopic flue kit adjusts in length reducing the need for cutting a standard flue pipe.,Boilers/Boilers.csv -> Viessmann Flue Kit+K48 60/100Mm Dia,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/97/NW-147197_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Viessmann_Domestic_Gas_Boiler_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,P115206,Grant Yellow System short flue kit (includes stainless steel terminal guard) 12-26kW Black,Grant,226.92,"Developed specifically for the installation of Grant brand boilers, this Grant Yellow low-level short flue kit provides secure fitting using a telescopic flue and quick-fit clamping for added speed and convenience.",Boilers/Boilers.csv -> Grant Yellow System short flue kit (includes stainless steel terminal guard) 12-26kW Black,,Terminal guard;Seals ;locking bands,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/06/115206_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/52/07/115206_115207.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Grant_EZ-Fit_Flue_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,P125240,Ideal Heating Logic 228378 logic max system 2 S24,Ideal Heating,1143.47,"Part of the award-winning Logic range, the Ideal Logic Max2 S24 System boiler has been designed for complete compatibility with Halo smart thermostats, making running your home heating simple, even when you're on the go. Easy to install into most kitchen or utility room cupboards, this neatly designed 24kW system boiler is commissioned and operated vis a high resolution colour screen. A-rated for its high levels of efficiency, the Logic Max System is the perfect choice for homes where running costs and carbon footprints are of real concern.",Boilers/Boilers.csv -> Ideal Heating Logic 228378 logic max system 2 S24,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/41/125238_125241_wm.jpg,,,,,,N,,,,228378,Boiler,N,,Natural Gas,Logic,10 Years,31.1,A,A,24 kW,310,,89.7,Wall Mounted,"For wall mounted installation<multisep/>Compact fit for in-cupboard installation<multisep/>Built in the UK<multisep/>Operated using large, high res colour screen<multisep/>Compatible with Halo smart programmable thermostat range<multisep/>High quality brass system filter protects system<multisep/>ErP A rated for efficiency<multisep/>10 year parts and labour warranty",,,,,,,,,,,,,,,,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,P333663,Ideal Vogue Combi GEN2 C32 boiler and horizontal flue pack,Ideal,1289.0,"Lightweight and compact, the Ideal Vogue Combi GEN2 C32 boiler, supplied with a horizontal flue, is a lightweight single-piece unit for easy, fast installation and quick set-up using straightforward system preferences. Incorporating modern advanced boiler diagnostics and cool burner door technology coupled with an ErP A rating for efficiency, this 32kW output boiler provides homeowners with affordable and reliable heating and hot water with minimal maintenance requirements.",Boilers/Boilers.csv -> Ideal Vogue Combi GEN2 C32 boiler and horizontal flue pack,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/4_/pk/333662_64 PK_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ideal_Vogue__Gen2_User_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Ideal_Vogue_Combi_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Vogue_Gen2_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ty/Ideal_Vogue_Warranty.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,P334208,Vokera Vision Plus 35C boiler only pack,Vokera,850.0,"The flexible design of the Vokera Vision Plus 35C combi boiler pack makes installation easy in almost any location. ErP A-rated, this 30kW boiler can be installed with a weather compensation sensor or OpenTherm control, such as BeSMART, for even better energy efficiency. It features a user-friendly embedded 7-day digital clock with three modes of operation while a backlit LCD display provides complete control of heating times. This clock can be disabled if an alternative control is used.",Boilers/Boilers.csv -> Vokera Vision Plus 35C boiler only pack,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/15/NW-334205_334215_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Vokera_Vision_C_Combi_Boiler_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Vokera_Vision_Plus_C_EU_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Vokera_Vision_Plus_Combi_Boiler_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Vokera_Vision_Plus_CBoiler_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,P333974,Worcester Bosch Greenstar 8000 Style GR8700iW 30 CB LPG combi boiler pack 30kW Black,Worcester Bosch,1483.0,"Based on the popular CDi Classic, the black Worcester Bosch Greenstar 8000 Style GR8700iW 30 CB LPG combi boiler builds on customer and engineer feedback for quieter operation and simplified installation, commissioning and servicing. Compatible with the cutting edge Bosch Intelligent Filling System and offering intuitive touchscreen controls, this 30kW combi boiler is easy to use and provides detailed, at a glance error feedback for faster diagnosis and correction. ErP A-rated, the 8000 Style also works more efficiently, helping to reduce both waste and bills.",Boilers/Boilers.csv -> Worcester Bosch Greenstar 8000 Style GR8700iW 30 CB LPG combi boiler pack 30kW Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/la/ck/WB_G_Style_Black_wm.jpg,,,,,,N,,,,333974 PK,Condensing Combi Boiler Pack,N,11 L/min @ 40°C,LPG,Greenstar 8000 Style,8 years,47 kg,A,A,,365,333974,94,Wall Hung,Improved installation and servicing,Easy replacement for CDi Classic with same fixing points and connections,Simple commissioning procedure with all the information to complete the Benchmark Checklist provided quickly,Design-led product aesthetics for contemporary homes,Quiet combustion chamber design,"Rapid diagnosis, fault-finding and commissioning, with no need to search through manuals and fault codes",Innovative and intuitive full colour text touchscreen boiler control display,Compatible with cutting edge Greenstar Intelligent Filling System,,,,DHW flow rate 11LPM at 40°C,8 year guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,P115088,Baxi Assure 524 system 2 boiler natural gas,Baxi,1213.2,"Ideal for homes with more than one bathroom or where hot water demand is high, the Baxi Assure 500 System 2 24kW boiler is a compact unit offering compatibility with both Baxi cylinders and the Megaflo Eco cylinder. This compact 24kW system boiler is supplied complete with a hanging bracket for easy installation in the average kitchen cupboard while ongoing maintenance is simplified thanks to a removable wiring block and freeze-resistant condensate trap.",Boilers/Boilers.csv -> Baxi Assure 524 system 2 boiler natural gas,,"Boiler,Hanging Bracket, Gas connection pipe, Connection valves (CH and DHW) Condenstate Adaptor, Literature pack.",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/88/115088_wm.jpg,,,,,,N,,,,7814320,System Boiler,N,10.2,Natural Gas / LPG,Assure,2,32.4,A,N/A,24 kW,463,1,N/A,Wall Hung,Lightweight and compact,Suitable for in-cupboard installation,With robust hydraulic block,Hanging bracket included,Pre-heated syphonic condensate trap reduces freezing risk,"Easy-access, removable wiring block",OpenTherm certified,2 year warranty,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,P112929,Worcester Bosch Greenstar Ri Compact ErP 27Ri LPG ErP regular LPG boiler,Worcester Bosch,1305.13,"A compact, wall-mounted boiler ideal for small and medium homes, the Worcester Bosch Greenstar 27Ri ErP LPG regular boiler is straightforward to install and user-friendly, controlled by a intuitive display and simple knob system. Featuring a groundbreaking new heat exchanger, this ErP A-rated boiler promises greater than ever efficiency, improved reliability and enhanced durability. The Greenstar is compatible with a wide range of controls as well as Greenskies solar panels and high efficiency Greenstore water cylinders, giving homeowners the option to build the system that best suits their needs.",Boilers/Boilers.csv -> Worcester Bosch Greenstar Ri Compact ErP 27Ri LPG ErP regular LPG boiler,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/31/112928_112931_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/WB_Gas_Consumer_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/WB_Greenstar_27-30Ri_Regular_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/112929_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/WB_Greenstar_Ri_Compact_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,P123780,Ideal high-level flue outlet kit,Ideal,171.51,"Today, Ideal remains at the forefront of the domestic and commercial heating markets, leading the industry in setting new standards and challenging technological boundaries.",Boilers/Boilers.csv -> Ideal high-level flue outlet kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/80/123780_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ideal_Domestic Gas Boilers_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ideal_20HE_Domestic_Boilers_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,P125241,Ideal Heating Logic 228379 logic max system 2 S30,Ideal Heating,1187.2,"Part of the award-winning Logic range, the Ideal Logic Max2 S30 System boiler has been designed for complete compatibility with Halo smart thermostats, making running your home heating simple, even when you're on the go. Easy to install into most kitchen or utility room cupboards, this neatly designed 30kW system boiler is commissioned and operated vis a high resolution colour screen. A-rated for its high levels of efficiency, the Logic Max System is the perfect choice for homes where running costs and carbon footprints are of real concern.",Boilers/Boilers.csv -> Ideal Heating Logic 228379 logic max system 2 S30,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/41/125238_125241_wm.jpg,,,,,,N,,,,228379,Boiler,N,,Natural Gas,Logic,10 Years,31.1,A,A,30 kW,310,,89.6,Wall Mounted,"For wall mounted installation<multisep/>Compact fit for in-cupboard installation<multisep/>Built in the UK<multisep/>Operated using large, high res colour screen<multisep/>Compatible with Halo smart programmable thermostat range<multisep/>High quality brass system filter protects system<multisep/>ErP A rated for efficiency<multisep/>10 year parts and labour warranty",,,,,,,,,,,,,,,,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,P116266,Grant Vortex Eco 16/21 ErP high efficiency internal wall hung system boiler excluding flue,Grant,2160.66,"Part of the award-winning Vortex range, the Grant Vortex Eco Internal 16/21 automatic pressure jet oil boiler offers a range of flexible fitting options and an ErP A rating for its high levels of energy efficiency. Featuring weather protection for uninterrupted operation in even the worst weather plus Grant's patented stainless steel heat exchanger and turbulator baffle system, the internal Vortex Eco is ultra-reliable for comfort you can rely on all year round.",Boilers/Boilers.csv -> Grant Vortex Eco 16/21 ErP high efficiency internal wall hung system boiler excluding flue,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/66/116263_116266_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Grant_Vortex_Burner_Settings_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Grant_VortexEcoWall_Internal_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grant_Vortex_Oil_Boiler_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Grant_Vortex_Oil-Boiler_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Grant_VortexEcoWHInternalSstem_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/116266_ErP.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,P333620,Ideal Vogue Combi GEN2 C32 boiler only,Ideal,1212.0,"A lightweight, single piece unit, the Ideal Vogue Combi GEN2 C32 boiler is easy to install, repair, service and maintain. Featuring a bang-up-to-date colour LCD screen display, the 32kW Vogue combi provides advanced diagnostics alongside straightforward multi-function button operation and speedy set up. The latest in cool burner door technology lets you crack on with the job at hand even when the Vogue has been running all day, a feature which only improves maintenance times. With an impressive ErP A rating this thoroughly modern boiler isn't just a pleasure to work with but it helps users to save on waste and energy bills as well.",Boilers/Boilers.csv -> Ideal Vogue Combi GEN2 C32 boiler only,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ge/n2/Vogue_Gen2_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ideal_Vogue__Gen2_User_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Ideal_Vogue_Combi_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Vogue_Gen2_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ty/Ideal_Vogue_Warranty.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
