,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Fuel Type,Range,Warranty,Weight,Energy Rating,Hazardous,Seasonal Space Heating Energy Efficiency Class,Output,Depth (mm),Efficiency (SAP 2009),Mounting Type,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Attachment 1,Attachment 2,Attachment 3,Dimensions mm (H x W x D),By Model Number,Application,Attachment 4,Attachment 5,Part Gas Council number,Diameter,Model For Use With,Boiler Section,Boiler Range,Max Set Pressure,Pack Quantity,Range For Use With,Connection,Exhaust Port Size,Thread Standard,Material,Thread Size,Colour,Flow Rate,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,For Use With,Maximum Operating Temperature,Gender,Size,Connection Type 1
111,P411585,Vaillant front panel,Vaillant,456.62,This Vaillant front panel is a replacement part for the repair of commercial boilers.,Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Vaillant front panel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/85/411585_wm.jpg,,,,,,N,,,,,,20143518,Genuine Vaillant Spare Part,N,Genuine brand spare,For use in commercial boilers,,,,,,,,,,,,70 x 630 x 1000,,Commercial Boilers,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,P444004,Hamworthy fan assembly (Wessex),Hamworthy,749.22,"This Hamworthy replacement fan assembly is designed for 100 M, 100 M - 200 and 100 M -300 commercial boilers. The fan introduces fresh air into a boiler's combustion chamber, ensuring that gas is burnt correctly and extracting burnt gas at the end of the combustion process. Your boiler's safety parameters ensure that no gas passes through to the main burner if the fan is not functioning correctly.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Hamworthy fan assembly (Wessex),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/04/NW-444004_wm.jpg,,,,,,N,,,,,,533901304,Fan Assembly,N,,,,,,,,,,,,,,x  x,100 M HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,P417488,Worcester Bosch pump,Worcester Bosch,656.85,This Worcester Bosch matched pump group offers fast assembly and compatibility with commercial grade boilers.,Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Worcester Bosch pump,,Product,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/88/417488_wm.jpg,,,Matches the product registered to,,,N,,100 kW,225,,,7736700123,Commercial Accessory,N,Genuine brand spare,Flow and return maintenance taps are tool-operated,"With 3/4"" connection option for on-site expansion vessel",With 3 bar safety valve,,,,,,,,,,,,,,,n/a,,,,,,,,,,,,,White,N/A,,,,,,,,,,,,,,
114,P480881,Broag valve gas mulitblock,Broag,2036.76,"This Broag VRB20VA1001 multiblock gas valve is compatible with Remeha Commercial (Baxi) boilers. The gas valve is employed in the distribution of gas. When gas is required in the burner the printed circuit board (PCB) sends a signal to the gas valve, which opens to allow gas to flow into the burner or the pilot assembly (depending on the model of the appliance).",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Broag valve gas mulitblock,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/81/NW-480881_wm.jpg,,,1 year,,,N,,,,,,S100575,Multiblock Gas Valve,N,Easy to Replace,High Quality,,,,,,,,,,,,,"Gas 210 Eco Pro 80kW,Gas 210 Eco Pro 200kW,Gas 210 Eco Pro 120kW,Gas 210 Eco Pro 160kW,210 Pro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,P114960,Ideal Spares multiline extension kit 80/125,Ideal,424.0,"This Ideal Multiline extension flue kit enables an Evomax boiler installed as open flue to be connected via a common flue header, creating a single flue connection point to work with for safe, efficient installation.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Ideal Spares multiline extension kit 80/125,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/60/114960_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/49/63/114959_114963.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Ideal_Multiline_Flue-Kit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ideal_Evomax-2_Product_Flue_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,P409625,Hamworthy nitrile 70 OD 3.53 x ID 71.44,Hamworthy,4.07,"This Hamworthy 71.44mm inside diameter O-ring has a tough nitrile 70 shore construction for resistance to oil, grease and chemicals. It is suitable for boilers in the Hamworthy PV and F ranges. O-rings, gaskets and washers are used in many different areas of the boiler to join parts to pipework. Among other sections, heat exchangers and gas valves require these parts to prevent gas and water leaks.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Hamworthy nitrile 70 OD 3.53 x ID 71.44,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/96/26/NW-409625_409626_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Hamworthy_Purewell65-125HE_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,P703216,Ideal burner,Ideal,1232.88,"A genuine Ideal part, this burner is suitable for commercial boilers Ideal Xtra F 80 - 560.  The burner produces heat in a combustible heating appliance. In natural gas appliances gas is transferred to a gas valve and into the burner for ignition. The heat created is used to heat the water in the master heat exchanger.  To help you find the right parts for your jobs, go to the industry leading parts identification tool, PartsArena, giving you quick access to over 20,000 exploded diagrams, 10,000 images & 20,000 products. FREE to Wolseley trade account customers.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Ideal burner,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/32/16/NW-703216_wm.jpg,,,,,,N,,,,,,174410,Burner,N,,,,,,,,,,,,,,x  x,,Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,P457149,Regin Fumax smoke pellets (Pack of 10),Regin,9.6,These Regin KS Fumax REGS25 smoke pellets produce around 15 cubic metres of white smoke of an ideal density for flue testing.,Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Regin Fumax smoke pellets (Pack of 10),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/49/NW-457149_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Regin_Products_Brochure_2015-2016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,P411556,Vaillant wiring harness,Vaillant,43.41,"This Vaillant brand replacement wiring harness is suitable for use in ecoTEC 656/4-5 boilers.  These groups of wires are designed to give the PCB complete control over the boiler's processes and safety protocols.  As the leading supplier of parts for all the major boiler manufacturers we’ve got a wealth of experience and knowledge in this area, and with over 450 branches we carry more heating spare parts in more places than any other merchant to help you improve your first time fix rate.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Vaillant wiring harness,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/56/411556_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Vaillant_ecoTEC_SpareParts_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Vaillant_ecoTEC_Plus_Parts_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,P477866,Remeha Avanta plate heat exchanger 24/28kw,Remeha,249.42,"A Remeha brand spare, this 24/28kW secondary plate heat exchanger is for use in the Avanta range of boilers.  The heat exchanger transfers heat from a boiler's burner to water. A primary heat exchanger is found in all boilers, using heat from a burner to raise the temperature of the water in the system while a secondary heat exchanger is present only in combis and allows the heat to be transferred between closed systems.  As the UK’s leading parts specialist, Wolseley carry the widest range of spares, stocking all the big name brands for the trade. Now, to give our customers even more support, we’re adding a greater number of specified parts from leading manufacturers into our branches with the introduction of the Wolseley Branch Parts Accreditation Scheme. Many branches will now be Silver and Gold accredited, a sign that they hold more stock than anyone else, so you can be confident you’ll get the parts you need to fix it first time. Fast.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Remeha Avanta plate heat exchanger 24/28kw,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/66/477866_wm.jpg,,Avanta,,,,N,,,,,,720544401,Heat Exchanger,N,,,,,,,,,,,,,,,"Avanta Plus Com,Avanta Plus Combi 39,Avanta Plus Combi 28,Avanta Exclusive 39C,Avanta Exclusive 28C,Avanta Plus Combi 24c,Avanta Plus Combi 35,Avanta Plus Combi 24,Avanta Exclusive 35C,Avanta Plus Combi 39c,Avanta Plus Combi 28c,Avanta Plus Eco Combi 28c",,,,H39172,,"Avanta Exclusive 28C, Avanta Exclusive 35C, Avanta Exclusive 39C, Avanta Plus Combi 24, Avanta Plus Combi 28, Avanta Plus Combi 35, Avanta Plus Combi 39, Avanta Exclusive 28C, Avanta Exclusive 35C, Avanta Exclusive 39C, Avanta Plus Combi 24c, Avanta Plus",Diverter Valve,Avanta,,,,,,,,,,,,,,,,,,,,,,,,
121,P231626,Center CB Flue Brush Kit 9 Piece Pack,Center CB,16.0,This Center CB flue brush set is a handy bit of maintenance kit for industrial and commercial boilers.,Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Center CB Flue Brush Kit 9 Piece Pack,,12 inch handle;5 inch handle;12 inch extension rod;12 inch piece of iron;2x 85mm (Dia) x 12 inch (L) nylon brush elliptical head;65mm (Dia) x 95 inch (L) nylon brush head;50mm (Dia) x 95 inch (L) stainless brush head;25mm (Dia) x 8 inch (L) nylon brush h,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/19/76/NW-571976_wm.jpg,,,,,,N,,,,,,231626 PK,Flue Brush Set,N,"Flue brush kit 9 piece - each set comprises of:1 x 12"" handle","1x 5"" handle","1x 12"" extension rod","1x 12"" piece of iron",1x brush elliptical head,Nylon,"85mm diameter x 12"" long",1x brush head,Nylon,"85mm diameter x 12"" long",,,,240 x 270,,IndustrialCommercial,,,,,,,,,,,,,,,,,,1x brush head,Nylon,"65mm diameter x 95"" long",1x brush head,Stainless,"50mm diameter x 95"" long",1x brush head,Nylon,"25mm diameter x 8"" long",,,,,
122,P117960,Vaillant boiler management control,Vaillant,1022.81,The versatile Vaillant VRC 630/3 management boiler control gives weather-compensated flow temperature control to even the most complicated heating systems as well as time programming for heating and hot water.,Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Vaillant boiler management control,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/60/117960_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Vaillant_VRC_630_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,P709348,Reznor 30-61511-330-01 control board,Reznor,1210.59,This Reznor GM44 modulating control board is for use with warm air unit heaters.,Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Reznor 30-61511-330-01 control board,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/48/709348_wm.jpg,,,,,,N,,,,,,30-61511-330-01,Control Board,N,For commercial use,Compatible with warm air unit heaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,P481326,Broag eco multiblock gas valve (210),Broag,2001.04,"This Broag multiblock gas valve is suitable for use in selected Remeha Commercial (Baxi) boilers. The gas valve is employed in the distribution of gas. When gas is required in the burner the printed circuit board (PCB) sends a signal to the gas valve, which opens to allow gas to flow into the burner or the pilot assembly (depending on the model of the appliance).",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Broag eco multiblock gas valve (210),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/26/NW-481326_wm.jpg,,,1 year,,,N,,,,,,S62930,Multiblock Gas Valve,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,P778394,Potterton fan,Potterton,1567.4,"A genuine Potterton spare, this fan is compatible with Eurocondense 2 90 - 250 and Eurocondense Plus 90 - 250 and 160 - 500 Commercial boilers. The fan introduces fresh air into a boiler's combustion chamber, ensuring that gas is burnt correctly and extracting burnt gas at the end of the combustion process. Your boiler's safety parameters ensure that no gas passes through to the main burner if the fan is not functioning correctly.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Potterton fan,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/94/NW-778394_wm.jpg,,,,,,N,,,,,,997102,Fan,N,,,,,,,,,,,,,,x  x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,P411666,Vaillant 2 flow /return kits,Vaillant,15.83,This Vaillant flow and return kit is suitable for the repair or maintenance of commercial boilers.,Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Vaillant 2 flow /return kits,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/66/411666_wm.jpg,,,,,,N,,,,,,20058895,Genuine Vaillant Spare Part,N,Genuine brand spare,For use in commercial boilers,,,,,,,,,,,,10 x 60 x 60,,Commercial Boilers,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,P411546,Vaillant heating rod,Vaillant,283.56,"A Vaillant heating rod for commercial use.  As the leading supplier of parts for all the major boiler manufacturers we’ve got a wealth of experience and knowledge in this area, and with over 450 branches we carry more heating spare parts in more places than any other merchant to help you improve your first time fix rate.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Vaillant heating rod,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/46/411546_wm.jpg,,,,,,N,,,,,,20127601,Genuine Vaillant Spare Part,N,Genuine Vaillant Spare Part,,,,,,,,,,,,,200 x 360 x 420,,Storage Water Heaters,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,P120703,Vaillant Commercial plate heat exchangers insulated plate heat exchanger set 240kW,Vaillant,1920.6,"The ideal solution for systems where cleanliness can't be guaranteed, this Vaillant insulated plate heat exchanger keeps the boiler and system water separate for longer operating life and lower risk of malfunction.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Vaillant Commercial plate heat exchangers insulated plate heat exchanger set 240kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/05/120703_120705_wm.jpg,,Commercial plate heat exchangers,,,,N,,,,,,0010031891,Plate Heat Exchanger,N,Separates system water from boiler,Suitable for cascade rigs and single installations,Protects the boiler for longevity,Particularly suitable for older applications where systems cannot be pressurised,Allows for operation as a pressurised system while boiler operates on existing open-vented system,Care must be taken to ensure that the system water circulating through plate is filtered and treated,,,,,,,,636 x 330 x 217,,HealthcareSport/FitnessAssisted LivingEducationHotels/LeisureOffice/Retail/Washroomssecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,P477779,Remeha Avanta O rings (Pack of 20),Remeha,28.09,"This O-ring is a spare part for Remeha Avanta and eVita boilers.  O-rings, gaskets and washers are used in many different areas of the boiler to join parts to pipework. Among others sections, heat exchangers and gas valves require these parts to prevent gas and water leaks.  We carry over 300 of the most in demand parts in-branch and stock over 25,000 spare parts available for next-day timed delivery.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Remeha Avanta O rings (Pack of 20),,20x O-rings,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/79/477779_wm.jpg,,Avanta,,,,N,,,,,,720537501,O-Ring,N,,,,,,,,,,,,,,,"Avanta Plus Combi 28,Avanta Plus Combi 24,Avanta Plus Combi 35,Avanta Plus Combi 35c,Avanta Exclusive 39C,Avanta Plus Combi 24c,Avanta Exclusive 28C,Avanta Plus Co,Combi,Avanta Exclusive 35C,Avanta Plus Combi 28c",,,,H39178,,"Avanta Exclusive 28C, Avanta Plus Combi 24, Avanta Plus Combi 39, Avanta Plus Combi 28, Avanta Exclusive 35C, Avanta Plus Combi 24c, Avanta Plus Combi 28c, Avanta Plus Combi 39c, Avanta Plus Combi 35, Avanta Exclusive 39C, Avanta Plus Combi 35c, Combi, A",Hydraulics,"Avanta, eVita",,Pack of 20,,,,,,,,,,,,,,,,,,,,,,
130,P411551,Vaillant cable tree,Vaillant,52.34,"A genuine Vaillant spare, this cable tree is compatible with ecoTEC VU 466/4-5 and 656/4-5 boilers.  These groups of wires are designed to give the PCB complete control over the boiler's processes and safety protocols.  As the leading supplier of parts for all the major boiler manufacturers we’ve got a wealth of experience and knowledge in this area, and with over 450 branches we carry more heating spare parts in more places than any other merchant to help you improve your first time fix rate.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Vaillant cable tree,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/51/411551_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Vaillant_ecoTEC_SpareParts_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Vaillant_ecoTEC_Plus_Parts_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
