,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Flow Rate,Range,Voltage (V),Warranty,Phase,Hazardous,Depth (mm),Rated Speed,Enclosure Class,Frequency,Pressure Rating,Standards,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Output,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Weight,Refrigerant Suitability,Seasonal Efficiency Energy Label Heating,UK Total Cooling,Seasonal Efficiency Energy Label Cooling,Nominal Heating (kW),Max Sound Pressure,UK Sensible Cooling,Nominal Cooling (kW),Max Airflow (m/min),Fuse Size (A),Pipe Size Diameter - Gas,Pipe Size Diameter - Liquid,Operating Temperature,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Attachment 5,Attachment 6,Connection Type,Max Pressure,Material,Operating Pressure,Maximum Operating Temperature,Application,Capacity Litre,Feature 20,Feature 21,Feature 22
184,P141833,Grundfos Magna 3 D 50-40 F 240 circulating pump 1 x 230V PN6/10,Grundfos,4019.7,"Ideal for creating high performance heating and cooling systems, the Grundfos MAGNA3 50 - 40 F single phase circulator pump is suitable for new installations and refits, offering excellent efficiency and built-in communication capabilities. With a canned rotor, this pump is a maintenance-free integral unit with no shaft seal and just two gaskets for sealing, while bearings are lubricated by the pumped liquid. Wirelessly connecting with the Grundfos GO Remote app, for advanced reporting and monitoring, MAGNA3 is suitable for mixing loops, heating and air conditioning surfaces, ground source heat pumps and small chillers and includes fieldbus communication via CIM modules as well analogue and digital inputs and configurable relays. Features include FLOWADAPT, reducing the requirement for throttling valves, and a built-in differential pressure and temperature sensor.",Heating/Central Heating Pumps/Central Heating Pumps.csv -> Grundfos Magna 3 D 50-40 F 240 circulating pump 1 x 230V PN6/10,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/39/NW-141827_141839_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA3_Model_D_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Grundfos_MAGNA3_Model_D_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA3_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA3_instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,P141781,Grundfos Magna 3 40-100 F 220 circulating pump 1 x 230V PN6/10,Grundfos,1684.85,"Ideal for creating high performance heating and cooling systems, the Grundfos MAGNA3 40 - 100 F single phase circulator pump is suitable for new installations and refits, offering excellent efficiency and built-in communication capabilities. With a canned rotor, this pump is a maintenance-free integral unit with no shaft seal and just two gaskets for sealing, while bearings are lubricated by the pumped liquid. Wirelessly connecting with the Grundfos GO Remote app, for advanced reporting and monitoring, MAGNA3 is suitable for mixing loops, heating and air conditioning surfaces, ground source heat pumps and small chillers and includes fieldbus communication via CIM modules as well analogue and digital inputs and configurable relays. Features include FLOWADAPT, reducing the requirement for throttling valves, and a built-in differential pressure and temperature sensor.",Heating/Central Heating Pumps/Central Heating Pumps.csv -> Grundfos Magna 3 40-100 F 220 circulating pump 1 x 230V PN6/10,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/84/NW-141779_141784_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA3_Model_D_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Grundfos_MAGNA3_Model_D_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA3_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA3_instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,P179812,Grundfos Hydro Multi-E 2 CRIE5-5 U8 A-A-A-A,Grundfos,12034.0,The Grundfos Hydro Multi-E 2 CRIE 5-5  U8 booster set comprises CRIE pumps coupled in parallel. These are mounted on a common base complete with all required fittings.,Heating/Central Heating Pumps/Central Heating Pumps.csv -> Grundfos Hydro Multi-E 2 CRIE5-5 U8 A-A-A-A,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/98/12/179812_wm.jpg,,,,,Black/Stainless Steel,,Hydro,200-240,,1,N,1020,,,50/60,10 bar,DIN ISO 7/1,98584969,Hydro Booster System,N,Energy efficient,For clean water use,Black/stainless steel finish,10 bar pressure rating,,,,,15 kW,,,,,,,1.41 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,P141434,Grundfos Magna 3 D 32-100 F 220 circulating pump 1 x 230V PN6/10,Grundfos,2586.95,"Ideal for creating high performance heating and cooling systems, the Grundfos MAGNA3 32 - 100 F single phase circulator pump is suitable for new installations and refits, offering excellent efficiency and built-in communication capabilities. With a canned rotor, this pump is a maintenance-free integral unit with no shaft seal and just two gaskets for sealing, while bearings are lubricated by the pumped liquid. Wirelessly connecting with the Grundfos GO Remote app, for advanced reporting and monitoring, MAGNA3 is suitable for mixing loops, heating and air conditioning surfaces, ground source heat pumps and small chillers and includes fieldbus communication via CIM modules as well analogue and digital inputs and configurable relays. Features include FLOWADAPT, reducing the requirement for throttling valves, and a built-in differential pressure and temperature sensor.",Heating/Central Heating Pumps/Central Heating Pumps.csv -> Grundfos Magna 3 D 32-100 F 220 circulating pump 1 x 230V PN6/10,,MAGNA3 pump;Insulating shells;Gaskets;Quick guide;Safety instructions;1x ALPHA plug,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/14/36/NW-141434_141436_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA3_Model_D_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Grundfos_MAGNA3_Model_D_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA3_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA3_instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,P163938,Wilo Yonos Maxo 30/0.5-7 PN10 commercial heating pump,Wilo,507.6,"The Wilo Yonos Maxo is a compact pump for commercial buildings with HVAC applications, with an EC motor and electronic power adjustment for optimum energy efficiency.  Easy to set up with three operating modes and simple adjustment over three speed stages when replacing an uncontrolled standard pump. Additional option to expand the pumps intelligent functions further with the Wilo Connect Module.   This inline glandless pump is suitable for use in domestic or commercial buildings for all central heating, underfloor heating, air-conditioning systems, closed cooling circuits, industrial circulation systems.",Heating/Central Heating Pumps/Central Heating Pumps.csv -> Wilo Yonos Maxo 30/0.5-7 PN10 commercial heating pump,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/38/163938_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wilo_Yonos_MAXO_D_Z_Instruction.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wilo_REACH_Regulation_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wilo_Stratos_Yonos_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wilo_Yonos_MAXO_D_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,P141845,Grundfos Magna 3 D 65-150 F 340 circulating pump 1 x 230V PN6/10,Grundfos,7135.43,"Ideal for creating high performance heating and cooling systems, the Grundfos MAGNA3 65 - 150 F single phase circulator pump is suitable for new installations and refits, offering excellent efficiency and built-in communication capabilities. With a canned rotor, this pump is a maintenance-free integral unit with no shaft seal and just two gaskets for sealing, while bearings are lubricated by the pumped liquid. Wirelessly connecting with the Grundfos GO Remote app, for advanced reporting and monitoring, MAGNA3 is suitable for mixing loops, heating and air conditioning surfaces, ground source heat pumps and small chillers and includes fieldbus communication via CIM modules as well analogue and digital inputs and configurable relays. Features include FLOWADAPT, reducing the requirement for throttling valves, and a built-in differential pressure and temperature sensor.",Heating/Central Heating Pumps/Central Heating Pumps.csv -> Grundfos Magna 3 D 65-150 F 340 circulating pump 1 x 230V PN6/10,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/45/NW-141843_141845_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA3_Model_D_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Grundfos_MAGNA3_Model_D_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA3_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA3_instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,P141408,Grundfos MAGNA3 25-80 180 1X230V,Grundfos,795.23,"Ideal for creating high performance heating and cooling systems, the Grundfos MAGNA3 25 - 80 single phase circulator pump is suitable for new installations and refits, offering excellent efficiency and built-in communication capabilities. With a canned rotor, this pump is a maintenance-free integral unit with no shaft seal and just two gaskets for sealing, while bearings are lubricated by the pumped liquid. Wirelessly connecting with the Grundfos GO Remote app, for advanced reporting and monitoring, MAGNA3 is suitable for mixing loops, heating and air conditioning surfaces, ground source heat pumps and small chillers and includes fieldbus communication via CIM modules as well analogue and digital inputs and configurable relays. Features include FLOWADAPT, reducing the requirement for throttling valves, and a built-in differential pressure and temperature sensor.",Heating/Central Heating Pumps/Central Heating Pumps.csv -> Grundfos MAGNA3 25-80 180 1X230V,,MAGNA3 pump;Insulating shells;Gaskets;Quick guide;Safety instructions;1x ALPHA plug,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/14/14/NW-141406_141414_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA3_Model_D_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Grundfos_MAGNA3_Model_D_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA3_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA3_instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,P179736,Grundfos Hydro MPC-E 3 CRIE 5-9,Grundfos,23680.0,"A compact assembly, per DIN standard 1988/T5, the Grundfos Hydro MPC-E CRIE5-9 three phase pressure booster system is built around speed-controlled CRIE pumps with highly efficient, electronically commutated permanent-magnet motors. Equipped with a service-friendly cartridge shaft seal, HQQE (SiC/SiC/EPDM), this system is suitable for boosting the pressure of commercial heating and water supplies.",Heating/Central Heating Pumps/Central Heating Pumps.csv -> Grundfos Hydro MPC-E 3 CRIE 5-9,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/36/NW-179736_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_Hydro_MPC_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_Hydro_MPC_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,P150057,Grundfos UPS pump 50hz 180mm,Grundfos,1048.65,"Featuring a corrosion-free stainless steel pump housing, this Grundfos UPS 32-80 N 180 circulator pump is ideal for domestic hot water recirculation and underfloor heating systems. Suitable for connection to an on/off time switch to limit pump operation to periods when hot water is usually needed, this canned rotor pump houses its pump and motor in a single integral unit with no shaft seal and just two gaskets for sealing, keeping maintenance costs to an absolute minimum.",Heating/Central Heating Pumps/Central Heating Pumps.csv -> Grundfos UPS pump 50hz 180mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/57/NW-150057_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_Wide_Range_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_UP_UPS_UPSD_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,P141789,Grundfos Magna 3 50-120 F 280 circulating pump 1 x 230V PN6/10,Grundfos,2954.07,"Ideal for creating high performance heating and cooling systems, the Grundfos MAGNA3 50 - 120 F single phase circulator pump is suitable for new installations and refits, offering excellent efficiency and built-in communication capabilities. With a canned rotor, this pump is a maintenance-free integral unit with no shaft seal and just two gaskets for sealing, while bearings are lubricated by the pumped liquid. Wirelessly connecting with the Grundfos GO Remote app, for advanced reporting and monitoring, MAGNA3 is suitable for mixing loops, heating and air conditioning surfaces, ground source heat pumps and small chillers and includes fieldbus communication via CIM modules as well analogue and digital inputs and configurable relays. Features include FLOWADAPT, reducing the requirement for throttling valves, and a built-in differential pressure and temperature sensor.",Heating/Central Heating Pumps/Central Heating Pumps.csv -> Grundfos Magna 3 50-120 F 280 circulating pump 1 x 230V PN6/10,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/90/NW-141788_141790_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA3_Model_D_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Grundfos_MAGNA3_Model_D_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA3_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA3_instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PA11106,Advanced Water 130mz 25-80/180 LCCP25 light com circulating pump,Advanced Water,129.5,The Advanced Water Strada light commercial standard 25-80/180 LCCP circulating pump is a reliable design requiring no maintenance after installation. Ideal for light commercial use it is also suitable for domestic applications.,Heating/Central Heating Pumps/Central Heating Pumps.csv -> Advanced Water 130mz 25-80/180 LCCP25 light com circulating pump,,Pump;adaptor,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/06/A11106_wm.jpg,,,,,Black,Max 4 m³/h,130mz,230,"2 years, with extended 5 years following product registration",Single,N,130,,IP44,60hz,10 bar max,"UKCA, CE",565-478-0003,Pump,N,For domestic or commercial use,With automatic speed controller,"Powerful, quiet and efficient 70W motor",Reliable maintenance-free design,Offers easy installation,180mm port-to-port,Maximum head rating of 8M,Fully ErP compliant,0.07 kW,EEI rating of  0.23,UKCA and CE approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,P126230,"Grundfos Magna 1 D 40-60 F 220 circulating pump 220mm x 1"" 230V PN6/10",Grundfos,2379.7,"A simple solution for basic system control and monitoring, the Grundfos MAGNA1 D 40 - 60 F circulator pump is ideal for replacing older circulators. Complying with EuP 2015 regulations, MAGNA1 offers high efficiency in main pump, mixing loops and heating surfaces as well as air conditioning surfaces, ground source heat pump systems and small chiller applications. It is suitable for use in commercial air conditioning, heating and hot water recirculation, district cooling and heating, domestic hot water recirculation, heating and cooling and industrial heating.","Heating/Central Heating Pumps/Central Heating Pumps.csv -> Grundfos Magna 1 D 40-60 F 220 circulating pump 220mm x 1"" 230V PN6/10",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/30/NW-126229_126230_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA1_Model_C_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Grundfos_MAGNA1_Model_C_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA1_Model_C_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA1_Model_C_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
