,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Hazardous,Dimensions mm (H x W x D),Part Gas Council number,By Model Number,Supplier Product Code,Type,WEEE Compliant,Application,Feature 1,Range,Range For Use With,Connection,Exhaust Port Size,Thread Standard,Max Set Pressure,Material,Thread Size,Model For Use With,Boiler Section,Boiler Range,Weight,Maximum Operating Temperature,Gender,Size,Connection Type 1
134,P465234,Ideal Gas Valve 154930 gas valve,Ideal,265.12,"An Ideal replacement part, this adjusted gas valve is suitable for use in Ideal CXA and CXAP commercial boilers. The gas valve is employed in the distribution of gas. When gas is required in the burner the printed circuit board (PCB) sends a signal to the gas valve, which opens to allow gas to flow into the burner or the pilot assembly (depending on the model of the appliance).",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Gas Valve 154930 gas valve,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/34/NW-465234_wm.jpg,,,,,,N,,H00153,"CXAP 100,CXA 90,CXA 50,CXA 70,CXAP 60/H,CXAP 80/H,CXAP 80,CXA 50/H,CXAP 60,CXA 110,CXAP 40/H,CXAP 40,CXA 70/H,CXA 120/H,CXA 100/H,CXA 90/H,CXA 60,CXA 80,CXAP 100/H,CXA 40/H,CXAP 70,CXA 100,CXAP 5,CXAP 50,CXA 120,CXAP 90,CXA 40,CXA 60/H,CXA 80/H,CXA 110/H",154930,Gas Valve,N,,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",Gas Valve,,,,,,,,,,,,,,,
135,P465236,Ideal Spares neon assembly,Ideal,16.85,This Ideal neon assembly is designed for use in CXA and CXS commercial boilers.,Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares neon assembly,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/36/NW-465236_wm.jpg,,,,,,N,16L X 17.7W X 2.5H,E73483,"CXDi 120/H,CXS 80,CXAP 80/H,CXAP 80,CXS 100/H,CXA 50/H,CXAP 60,CXA 110,CXAP 40,CXA 70/H,CXA 120/H,CXS 110,CXA 60,CXA 80,CXS 50/H,CXS 70,CXAP 90/H,CXAP 70/H,CXS 50,CXA 40/H,CXA 100,CXA 120,CXDi 180/H,CXDi 160/H,CXS 110/H,CXA 60/H,CXA 80/H,CXA 110/H",154969,Neon Assembly,N,Commercial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",Spares,,,,,,,,,,,,,,,
136,P465393,Ideal display board,Ideal,104.08,An Ideal display board for use on Ideal W and Ideal Xtra commercial boilers.,Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal display board,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/53/93/NW-465393_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Imax_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,P461792,Ideal Spares ignition probe earth lead,Ideal,7.77,This Ideal replacement ignition probe earth lead is suitable for commercial and industrial Ideal Super boilers.,Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares ignition probe earth lead,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/92/NW-461792_wm.jpg,,,,,,N,9.7L X 11.1W X 1.2H,n/a,"Supe,Super - Series 1 250kw H,Super - Series 1 100kw V,Super - Series 1 500kw H,Super - Series 1 100kw H,Super - Series 1 350kw V,Super - Series 1 300kw V,Super - Series 1 500kw V,Super - Series 1 400kw H,Super - Series 1 450kw H,Super - Series 1 250kw V",058010,Ignition Probe Earth Lead,N,CommercialIndustrial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",Spares,,,,,,,,,,,,,,,
138,P481327,Broag RG148 fan RG148,Broag,767.22,"This Broag RG148 replacement fan is suitable for a range of Remeha commercial boilers. The fan introduces fresh air into a boiler's combustion chamber, ensuring that gas is burnt correctly and extracting burnt gas at the end of the combustion process. Your boiler's safety parameters ensure that no gas passes through to the main burner if the fan is not functioning correctly.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Broag RG148 fan RG148,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/27/NW-481327_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/li/st/Remeha_Quinta115Eco_Parts_List.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,P412846,Ideal BBC card kit (for Evomax NG100),Ideal,37.18,"Compatible with a range of Evomax boilers, this Ideal BCC card kit acts as the control centre of a boiler, controlling every process occurring throughout a system via switches, thermostats and sensors.  To help you find the right parts for your jobs, go to the industry leading parts identification tool, PartsArena, giving you quick access to over 20,000 exploded diagrams, 10,000 images & 20,000 products. FREE to Wolseley trade account customers.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal BBC card kit (for Evomax NG100),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/46/NW-412846_wm.jpg,,,,,,N,11.2L X 16.8W X 1.7H,,,176424,BCC Card,N,Commercial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",,,,,,,,,,,,,,,,
140,P406816,Ideal Spares relay,Ideal,82.07,"A genuine Ideal part, this relay is suitable for commercial boilers in the Evomod, W and Xtra F ranges.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares relay,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/16/NW-406816_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Imax_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,P465353,Ideal Spares pilot pipe assembly 120mm,Ideal,72.06,"This Ideal pilot assembly is suitable for Concord CXA 40 - 120 gas boilers. A pilot assembly normally includes a pilot bracket, injector, electrode and thermocouple. The pilot flame ignites gas entering the boiler's main burner via the gas valve when the system is switched on. The pilot flame operates alongside the printed circuit board (PCB) and the rest of the pilot assembly for safe and efficient ignition.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares pilot pipe assembly 120mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/53/53/NW-465353_wm.jpg,,,,,,N,,E73407,"CXA 90,CXAP 100,CXA 50,CXA 70,CXAP 60/H,CXA 50/H,CXAP 60,CXA 110,CXAP 40/H,CXA 70/H,CXAP 40,CXA 120/H,CXA 100/H,CXA 90/H,CXA 60,CXA 80,CXAP 90/H,CXAP 100/H,CXA 40/H,CXAP 70,CXA 100,CXAP 50,CXA 120,CXAP 50/H,CXAP 90,CXA 40,CXAP,CXA 60/H,CXA 80/H,CXA 110/H",170856,Pilot Pipe Assembly,N,,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",Spares,,,,,,Metal,,,,,,,N/A,120mm,N/A
142,P461864,Ideal PCB (No.12),Ideal,416.36,"This Ideal No. 12 PCB is suitable for Super and Super Plus commercial and industrial commercial boilers. The control centre of a boiler, the printed circuit board (PCB) monitors and controls every process occurring throughout a system via switches, thermostats and sensors. It enforces safety measures too, shutting down boiler functions if internal readings indicate any fault such as high pressure or low water levels.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal PCB (No.12),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/64/NW-461864_wm.jpg,,,,,,N,24.4L X 13.8W X 7.6H,,"Super - Series 3 350KW Vertical,Super - Series 3 50KW Ho,Super - Series 3 450KW Horizontal,Super - Series 3 250KW Horizontal,Super - Series 3 250KW Vertical,Super - Series 3 200KW Vertical,Super - Series 3 500KW Horizontal,Super - Series 3 300KW Vertical",060555,PCB,N,CommercialIndustrial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",,,,,,,,,,,,,,,,
143,P462665,Ideal Spares gasket kit,Ideal,85.57,"A handy Ideal replacement gasket kit suitable for Super Plus boilers. O-rings, gaskets and washers are used in many different areas of the boiler to join parts to pipework. Among other sections, heat exchangers and gas valves require these parts to prevent gas and water leaks.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares gasket kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/26/65/NW-462665_wm.jpg,,,,,,N,37.3L X 23.5W X 5H,n/a,"Super Plus 300/3,Super Plus 400/4A,Super Plus 500/5,Super Plus 400/4,Super Plus 200/S,Super Plus 600/6,Super Plus 300/3A",079680,Gasket Kit,N,CommercialIndustrial,Ideal spare part,Spares,,,,,,,,,,,,,,,
144,P114999,Ideal Spares plate heat exchanger kit 450W DN100,Ideal,2582.0,"Compact and convenient, this Ideal brazed plate heat exchanger keeps system water away from the boiler in cascade installations for optimum transfer efficiency and low resistance.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares plate heat exchanger kit 450W DN100,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/99/114999_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Ideal_PlateHeatExchangerKit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/114988_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/49/99/114996_114999.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,P463122,Ideal Spares pressure switch,Ideal,660.78,"A genuine Ideal replacement pressure switch for Super Plus commercial boilers. A vital safety device, a pressure switch ensures the boiler fan is working correctly and prevents a build-up of toxic gases with no means of venting them in case of a fan failure. The unit's PCB closely monitors the pressure switch to ensure it is fully functional before firing the system up, keeping the appliance from starting without the presence and operation of key safety features.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares pressure switch,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/22/NW-463122_wm.jpg,,,,,,N,30.8L X 24W X 22H,n/a,"Super Plus 400/4A,Super Plus 300/3,Super Plus 500/5,Super Plus 400/4,Super Plus 200/S,Super Plus 600/6,Super Plus 300/3A",133070,Pressure Switch,N,CommercialIndustrial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",Spares,,,,,,,,,,,,,,,
146,P461504,Ideal Spares gasket for burner top plate,Ideal,13.0,"This Ideal replacement top plate burner gasket is suitable for Ideal Super Plus 200/S, 300/3, 300/3A, 400/4, 400/4A, 500/5 and 600/6. O-rings, gaskets and washers are used in many different areas of the boiler to join parts to pipework. Among other sections, heat exchangers and gas valves require these parts to prevent gas and water leaks.",Parts and Spares/Commercial and Industrial Boiler Parts/Ideal Commercial Boiler Parts/Ideal Commercial Boiler Parts.csv -> Ideal Spares gasket for burner top plate,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/04/NW-461504_wm.jpg,,,,,,N,11.2L X 14.8W X 0.8H,n/a,"Super Plus 300/3,Super Plus 400/4A,Super Plus 500/5,Super Plus 400/4,Super Plus 600/6,Super Plus 200/S,Super Plus 300/3A",013760,Top Plate Burner Gasket,N,CommercialIndustrial,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",Spares,,,,,,,,,,,,,,,
